"mppcv";"Stofcv";"ppid";"hyr_";"hyrcv_";"mpcv_";"mppnm_";"ppq";"ppgal";"InRank";"StofNm_";"Dim";"InX";"InQ";"InU";"Add";"InBasQ";"InBasU";"InQ2";"InU2";"Amb";"Hosp"
"1361534";"00138";"1";"ALAA";"0001552";"15396-1446";"Lipitor compr. pellic. 28x 20mg";0;"compr. pellic.";1;"atorvastatine";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1405224";"00611";"1";"MCAC";"0012963";"9951-1446";"Farmorubicine sol. perf./instill. CytoVial [flac.] 1x 10mg/5ml";0;"sol. perf./instill. i.v./i.vésic. CytoVial [flac.]";1;"épirubicine chlorhydrate";"_";"_";10.0000;"mg";"/";5.0000;"ml";0.0000;"_";true;false
"1722487";"01302";"1";"KAEE";"0010215";"19695-1636";"Ofloxacine Sandoz compr. pellic. (séc.) 10x 400mg";0;"compr. pellic. (séc.)";1;"ofloxacine";"_";"_";400.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0025817";"00245";"1";"DBBBA";"0004036";"3392-372";"Bisolvon sol. inhal. nébul. [flac. compte-gouttes] 100ml 2mg/1ml";0;"sol. inhal. nébul. [flac. compte-gouttes]";1;"bromhexine chlorhydrate";"_";"_";2.0000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"1080886";"00182";"1";"OAAA";"0013862";"4622-1602";"Cedium Benzalkonium sol. spray cut. 50ml 1mg/1ml";0;"sol. spray cut.";1;"benzalkonium chlorure";"_";"_";1.0000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"0025825";"00225";"1";"MCBA";"0013003";"3467-2097";"Bleomycine sol. inj./perf. (pdr) [flac.] 1x 15000UI";0;"sol. inj./perf. (pdr) i.m./i.v./s.c./i.artér./i.périt./i.pleur./i.tumor. [flac.]";1;"bléomycine sulfate";"_";"_";15000.0000;"UI";"_";0.0000;"_";0.0000;"_";true;false
"3246170";"01069";"1";"JAAO";"0007625";"16782-216";"Metatop compr. (séc.) 20x 2mg";0;"compr. (séc.)";1;"lormétazépam";"_";"_";2.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1406107";"01069";"1";"JAAO";"0007625";"16782-216";"Metatop compr. (séc.) 30x 2mg";0;"compr. (séc.)";1;"lormétazépam";"_";"_";2.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0127159";"00955";"1";"OAAO";"0013946";"25239-679";"Sterillium 450/300/2 sol. cut. (alc.) 100ml";0;"sol. cut. (alc.)";1;"isopropanol";"_";"_";450.0000;"mg";"/";1.0000;"g";0.0000;"_";true;false
"0127159";"01475";"1";"OAAO";"0013946";"25239-679";"Sterillium 450/300/2 sol. cut. (alc.) 100ml";0;"sol. cut. (alc.)";2;"propanol";"_";"_";300.0000;"mg";"/";1.0000;"g";0.0000;"_";true;false
"0127159";"01098";"1";"OAAO";"0013946";"25239-679";"Sterillium 450/300/2 sol. cut. (alc.) 100ml";0;"sol. cut. (alc.)";3;"mécétronium éthylsulfate";"_";"_";2.0000;"mg";"/";1.0000;"g";0.0000;"_";true;false
"1366657";"01142";"1";"HBCA";"0006486";"19315-2097";"Novalgine gtts sol. 20ml 500mg/1ml";0;"gtts sol.";1;"métamizole sodium";"_";"_";500.0000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"1372085";"01564";"1";"JFBD";"0008581";"23143-828";"Requip compr. pellic. 84x 2mg";0;"compr. pellic.";1;"ropinirole";"_";"_";2.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1370774";"00552";"1";"JKAA";"0009373";"1990-1446";"Aricept compr. pellic. 28x 10mg";0;"compr. pellic.";1;"donépézil chlorhydrate";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0025916";"01335";"1";"PFA";"0015495";"20446-273";"Oxybuprocaine chlorhydrate Minims collyre sol. (unidose) 20x 2mg/0,5ml";0;"collyre sol. (unidose) [sans cons.]";1;"oxybuprocaïne chlorhydrate";"_";"_";2.0000;"mg";"/";0.5000;"ml";0.0000;"_";true;false
"2638591";"00512";"1";"IABAA";"0007054";"29231-1529";"Voltaren (PIP) gel transderm. local Emulgel 50g 10mg/1g";0;"gel transderm. local Emulgel";1;"diclofénac sodium (sous forme de diclofénac diéthylamine)";"_";"_";10.0000;"mg";"/";1.0000;"g";0.0000;"_";true;false
"1372093";"01564";"1";"JFBD";"0008581";"23143-828";"Requip compr. pellic. 84x 5mg";0;"compr. pellic.";1;"ropinirole";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1373372";"00134";"1";"AEB";"0000596";"2352-1818";"Atenolol Teva compr. (séc.) 60x 100mg";0;"compr. (séc.)";1;"aténolol";"_";"_";100.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0101832";"00541";"1";"JEAB";"0025171";"1800-2097";"Antabuse compr. (séc. en 4) 50x 400mg";0;"compr. (séc. en 4)";1;"disulfirame";"_";"_";400.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2767499";"01397";"1";"AGAF";"0000950";"6619-885";"Coversyl (Impexeco) compr. pellic. 60x 10mg";0;"compr. pellic.";1;"périndopril arginine";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0027771";"00262";"1";"CBB";"0002683";"3905-372";"Buscopan sol. inj. [amp.] 6x 20mg/1ml";0;"sol. inj. i.m./i.v./s.c. [amp.]";1;"butylhyoscine bromure";"_";"_";20.0000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"0028118";"00626";"1";"JIACA";"0009274";"4010-182";"Cafergot 1/100 compr. (séc.) 100x";0;"compr. (séc.)";1;"ergotamine tartrate";"_";"_";1.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0028118";"00432";"1";"JIACA";"0009274";"4010-182";"Cafergot 1/100 compr. (séc.) 100x";0;"compr. (séc.)";2;"caféine";"_";"_";100.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0029447";"01261";"1";"NBDA";"0013508";"27821-1552";"Ucemine PP compr. 50x 100mg";0;"compr.";1;"nicotinamide";"_";"_";100.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2767507";"01397";"1";"AGAF";"0000950";"6619-885";"Coversyl (Impexeco) compr. pellic. 90x 10mg";0;"compr. pellic.";1;"périndopril arginine";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1378785";"00676";"1";"BBAC";"0013474";"12088-513";"Haemate P sol. inj./perf. (pdr+solv.) i.v. [2x flac.] 1000UI+2400UI";0;"sol. inj./perf. (pdr + solv.) i.v. [2x flac.]";1;"facteur VIII";"_";"_";1000.0000;"UI";"_";0.0000;"_";0.0000;"_";true;false
"1378785";"00677";"1";"BBAC";"0013474";"12088-513";"Haemate P sol. inj./perf. (pdr+solv.) i.v. [2x flac.] 1000UI+2400UI";0;"sol. inj./perf. (pdr + solv.) i.v. [2x flac.]";2;"facteur von Willebrand";"_";"_";2400.0000;"UI";"_";0.0000;"_";0.0000;"_";true;false
"1378793";"00676";"1";"BBAC";"0013474";"12088-513";"Haemate P sol. inj./perf. (pdr+solv.) i.v. [2x flac.] 500UI+1200UI";0;"sol. inj./perf. (pdr + solv.) i.v. [2x flac.]";1;"facteur VIII";"_";"_";500.0000;"UI";"_";0.0000;"_";0.0000;"_";true;false
"1378793";"00677";"1";"BBAC";"0013474";"12088-513";"Haemate P sol. inj./perf. (pdr+solv.) i.v. [2x flac.] 500UI+1200UI";0;"sol. inj./perf. (pdr + solv.) i.v. [2x flac.]";2;"facteur von Willebrand";"_";"_";1200.0000;"UI";"_";0.0000;"_";0.0000;"_";true;false
"1375112";"01010";"1";"EEEA";"0017699";"24877-927";"Somatuline susp. inj. lib. prol. (pdr+solv.) i.m. P.R. [flac.+amp.] 1x 30mg";0;"susp. inj. lib. prol. (pdr + solv.) i.m. P.R. [flac. + amp.]";1;"lanréotide";"_";"_";30.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0029249";"00977";"1";"NADA";"0016832";"5181-1164";"Chloropotassuril sol. (unidose) 10x 1g/10ml";0;"sol. (unidose)";1;"potassium chlorure";"_";"_";1.0000;"g";"/";10.0000;"ml";0.0000;"_";true;false
"1759711";"01990";"1";"OMEA";"0014811";"21295-2279";"Permafoam pansement 3x (10x10cm)";0;"pansement";1;"pas de principes actifs";"10 x 10 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"1759752";"01990";"1";"OMEA";"0014811";"21295-2279";"Permafoam pansement 10x (10x10cm)";0;"pansement";1;"pas de principes actifs";"10 x 10 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"2675775";"01056";"1";"AGAE";"0000943";"15420-1529";"Lisinopril EG (PIP) compr. (séc. en 4) 98x 20mg";0;"compr. (séc. en 4)";1;"lisinopril";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1389519";"00456";"1";"MBCC";"0012849";"6890-844";"Cytarabine Hospira sol. inj./perf. Onco-Tain [flac.] 1x 1g/10ml";0;"sol. inj./perf. i.m./i.v./s.c./i.théc. Onco-Tain [flac.]";1;"cytarabine";"_";"_";1.0000;"g";"/";10.0000;"ml";0.0000;"_";true;false
"0029546";"00412";"1";"AABA";"0000067";"4580-372";"Catapressan sol. inj./perf. [amp.] 5x 0,15mg/1ml";0;"sol. inj./perf. i.m./i.v. [amp.]";1;"clonidine chlorhydrate";"_";"_";0.1500;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"0198036";"00789";"1";"ADABB";"0000463";"14621-2097";"Lasix gél. lib. prol. P 30x 30mg";0;"gél. lib. prol. P";1;"furosémide";"_";"_";30.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1390343";"01605";"1";"JCAAF";"0008219";"24356-1446";"Serlain compr. enr. (séc.) 30x 50mg";0;"compr. enr. (séc.)";1;"sertraline";"_";"_";50.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0105692";"00196";"1";"EDBA";"0004911";"4879-1263";"Celestone gtts sol. 30ml 0,5mg/1ml";0;"gtts sol.";1;"bétaméthasone";"_";"_";0.5000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"1391721";"01208";"1";"HCAF";"0006585";"17962-1271";"MS Contin compr. lib. prol. 30x 10mg";0;"compr. lib. prol.";1;"morphine sulfate";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0029694";"00182";"1";"OAAA";"0013862";"4622-1602";"Cedium Benzalkonium sol. cut. 30ml 1mg/1ml";0;"sol. cut.";1;"benzalkonium chlorure";"_";"_";1.0000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"0029686";"00957";"1";"ABAAA";"0000232";"4648-1800";"Cedocard compr. (séc.) 100x 20mg";0;"compr. (séc.)";1;"isosorbide dinitrate";"_";"_";20.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1391739";"01208";"1";"HCAF";"0006585";"17962-1271";"MS Contin compr. lib. prol. 30x 30mg";0;"compr. lib. prol.";1;"morphine sulfate";"_";"_";30.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1391747";"01208";"1";"HCAF";"0006585";"17962-1271";"MS Contin compr. lib. prol. 30x 60mg";0;"compr. lib. prol.";1;"morphine sulfate";"_";"_";60.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1395631";"00511";"1";"IAAAB";"0006809";"7617-612";"Diclofenac EG sol. inj./perf. [amp.] 6x 75mg/3ml";0;"sol. inj./perf. i.m./i.v. [amp.]";1;"diclofénac sodium";"_";"_";75.0000;"mg";"/";3.0000;"ml";0.0000;"_";true;false
"1395771";"00964";"1";"SAACA";"0016246";"29520-836";"Xenetix 350 sol. inj. [flac.] 1x 115,17g/150ml";0;"sol. inj. i.v./i.artér./i.card. [flac.]";1;"iobitridol";"_";"_";115.1700;"g";"/";150.0000;"ml";0.0000;"_";true;false
"1399666";"00327";"1";"LDAAB";"0012369";"30510-1909";"Zyrtec compr. pellic. (séc.) 7x 10mg";0;"compr. pellic. (séc.)";1;"cétirizine dichlorhydrate";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1404979";"01208";"1";"HCAE";"0006577";"20164-1321";"Oramorph sol. (unidose) 30x5ml 30mg/5ml";0;"sol. (unidose)";1;"morphine sulfate";"_";"_";30.0000;"mg";"/";5.0000;"ml";0.0000;"_";true;false
"1404961";"01208";"1";"HCAE";"0006577";"20164-1321";"Oramorph sol. (unidose) 30x5ml 10mg/5ml";0;"sol. (unidose)";1;"morphine sulfate";"_";"_";10.0000;"mg";"/";5.0000;"ml";0.0000;"_";true;false
"1404938";"01208";"1";"HCAE";"0006577";"20164-1321";"Oramorph sol. 100ml 2mg/1ml";0;"sol.";1;"morphine sulfate";"_";"_";2.0000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"1074087";"01187";"1";"KACC";"0009936";"17251-1453";"Mino-50 compr. pellic. 42x 50mg";0;"compr. pellic.";1;"minocycline";"_";"_";50.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1406321";"01096";"1";"CBC";"0002691";"8573-2386";"Duspatalin gél. lib. prol. Retard 60x 200mg";0;"gél. lib. prol. Retard";1;"mébévérine chlorhydrate";"_";"_";200.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0449967";"00888";"1";"IAABB";"0006866";"12708-1487";"Ibumed compr. 24x 200mg";0;"compr.";1;"ibuprofène";"_";"_";200.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1395680";"01208";"1";"HCAF";"0006585";"17780-1818";"Morphine Teva compr. lib. prol. 30x 100mg";0;"compr. lib. prol.";1;"morphine sulfate";"_";"_";100.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1418524";"01205";"1";"DAFA";"0003806";"24679-1263";"Singulair compr. à croquer 28x 5mg";0;"compr. à croquer";1;"montélukast";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3215902";"01068";"1";"JAAN";"0007617";"15792-216";"Lorazetop compr. 60x 2,5mg";0;"compr.";1;"lorazépam";"_";"_";2.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0389510";"00292";"1";"PGA";"0026013";"14332-273";"Lacrinorm gel opht. 10g 2mg/1g";0;"gel opht.";1;"carbomère";"_";"_";2.0000;"mg";"/";1.0000;"g";0.0000;"_";true;false
"2713279";"01363";"1";"HBAA";"0006437";"20925-1818";"Paracetamol Teva compr. disp. (séc.) 100x 500mg";0;"compr. disp. (séc.)";1;"paracétamol";"_";"_";500.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1206440";"01356";"1";"CAABD";"0002584";"20826-1800";"Pantozol compr. gastro-résist. 28x 40mg";0;"compr. gastro-résist.";1;"pantoprazole";"_";"_";40.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2179604";"01363";"1";"HBAA";"0006437";"20925-1818";"Paracetamol Teva compr. disp. (séc.) 30x 500mg";0;"compr. disp. (séc.)";1;"paracétamol";"_";"_";500.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1689454";"00288";"1";"JGBAA";"0008821";"4358-1289";"Carbamazepine Mylan compr. lib. prol. (séc.) Retard 50x 400mg";0;"compr. lib. prol. (séc.) Retard";1;"carbamazépine";"_";"_";400.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0247676";"01441";"1";"OAAL";"0013847";"13300-1602";"Iodex sol. cut. Dermique 30ml 100mg/1ml";0;"sol. cut. Dermique";1;"povidone iodée";"_";"_";100.0000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"3215894";"01068";"1";"JAAN";"0007617";"15792-216";"Lorazetop compr. 60x 1mg";0;"compr.";1;"lorazépam";"_";"_";1.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0173294";"00831";"1";"CEGA";"0003251";"11890-1016";"Suppositoires à la Glycerine Lambo supp. Bébé 10x 0,65g";0;"supp. Bébé";1;"glycérol";"_";"_";0.6500;"g";"_";0.0000;"_";0.0000;"_";true;false
"0173336";"00831";"1";"CEGA";"0003251";"11890-1016";"Suppositoires à la Glycerine Lambo supp. Enfant 10x 1,3g";0;"supp. Enfant";1;"glycérol";"_";"_";1.3000;"g";"_";0.0000;"_";0.0000;"_";true;false
"0173393";"00831";"1";"CEGA";"0003251";"11890-1016";"Suppositoires à la Glycerine Lambo supp. Adulte 10x 2,4g";0;"supp. Adulte";1;"glycérol";"_";"_";2.4000;"g";"_";0.0000;"_";0.0000;"_";true;false
"1406453";"00852";"1";"BABBAAA";"0002006";"12229-1040";"Heparine Leo sol. inj./perf. i.v. [flac.] 10x10ml 100UI/1ml";0;"sol. inj./perf. i.v. [flac.]";1;"héparine sodium";"_";"_";100.0000;"UI";"/";1.0000;"ml";0.0000;"_";true;false
"1412543";"01440";"1";"PGD";"0026047";"19646-1347";"Oculotect collyre sol. 10ml 50mg/1ml";0;"collyre sol.";1;"povidone";"_";"_";50.0000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"1410471";"00538";"1";"BAACA";"0001917";"7872-612";"Dipyridamole EG compr. pellic. (séc.) 60x 150mg";0;"compr. pellic. (séc.)";1;"dipyridamole";"_";"_";150.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1411727";"01629";"1";"CEGA";"0003251";"17038-943";"Microlax 625/90/9 sol. rect. 4x5ml";0;"sol. rect.";1;"sorbitol";"_";"_";625.0000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"1411727";"00388";"1";"CEGA";"0003251";"17038-943";"Microlax 625/90/9 sol. rect. 4x5ml";0;"sol. rect.";2;"citrate sodium";"_";"_";90.0000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"1411727";"01018";"1";"CEGA";"0003251";"17038-943";"Microlax 625/90/9 sol. rect. 4x5ml";0;"sol. rect.";3;"laurylsulfoacétate sodium";"_";"_";9.0000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"1412568";"01440";"1";"PGD";"0026047";"19646-1347";"Oculotect collyre sol. (unidose) 20x 20mg/0,4ml";0;"collyre sol. (unidose) [sans cons.]";1;"povidone";"_";"_";20.0000;"mg";"/";0.4000;"ml";0.0000;"_";true;false
"1688464";"01990";"1";"OMDA";"0014795";"25544-2295";"Suprasorb G gel 10x20g";0;"gel";1;"pas de principes actifs";"_";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"1414333";"00888";"1";"IAABB";"0006866";"12724-612";"Ibuprofen EG compr. enr. 30x 600mg";0;"compr. enr.";1;"ibuprofène";"_";"_";600.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1414408";"01522";"1";"CAAAB";"0002535";"22707-612";"Ranitidine EG compr. pellic. (séc.) 28x 300mg";0;"compr. pellic. (séc.)";1;"ranitidine";"_";"_";300.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2320430";"01238";"1";"IAABD";"0006882";"18366-612";"Naproxene EG compr. pellic. (séc.) Forte 30x 550mg";0;"compr. pellic. (séc.) Forte";1;"naproxène sodium";"_";"_";550.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2321016";"01238";"1";"IAABD";"0006882";"18366-612";"Naproxene EG compr. pellic. (séc.) Forte 60x 550mg";0;"compr. pellic. (séc.) Forte";1;"naproxène sodium";"_";"_";550.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1414309";"00249";"1";"ADABA";"0000455";"3897-1040";"Burinex compr. (séc.) 30x 1mg";0;"compr. (séc.)";1;"bumétanide";"_";"_";1.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1378280";"01005";"1";"KDCAAG";"0020198";"6379-1966";"Combivir 150/300 compr. pellic. (séc.) 60x";0;"compr. pellic. (séc.)";1;"lamivudine";"_";"_";150.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1378280";"01851";"1";"KDCAAG";"0020198";"6379-1966";"Combivir 150/300 compr. pellic. (séc.) 60x";0;"compr. pellic. (séc.)";2;"zidovudine";"_";"_";300.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2588929";"01319";"1";"TBAA";"0020271";"29538-1529";"Xenical (PIP) gél. 84x 120mg";0;"gél.";1;"orlistat";"_";"_";120.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1394550";"01443";"1";"JFBC";"0008573";"17343-372";"Mirapexin compr. (séc.) 100x 0,7mg";0;"compr. (séc.)";1;"pramipexole";"_";"_";0.7000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1414499";"01743";"1";"BABBABD";"0002055";"13128-1040";"Innohep sol. inj. s.c. [ser. préremplie] 10x 2500UI anti-Xa/0,25ml";0;"sol. inj. s.c. [ser. préremplie]";1;"tinzaparine sodium";"_";"_";2500.0000;"UI anti-Xa";"/";0.2500;"ml";0.0000;"_";true;false
"1466499";"00607";"1";"AIAD";"0001396";"9217-1115";"Epipen sol. inj. i.m. [stylo prérempli] 1x 0,3mg/0,3ml";0;"sol. inj. i.m. [stylo prérempli]";1;"épinéphrine";"_";"_";0.3000;"mg";"/";0.3000;"ml";0.0000;"_";true;false
"2747913";"01443";"1";"JFBC";"0008573";"24497-372";"Sifrol compr. (séc.) 100x 0,18mg";0;"compr. (séc.)";1;"pramipexole";"_";"_";0.1800;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2955136";"00419";"1";"BAABA";"0001875";"21592-1529";"Plavix (PIP) compr. pellic. 84x 75mg";0;"compr. pellic.";1;"clopidogrel";"_";"_";75.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1403286";"01771";"1";"QCBBC";"0015883";"23333-372";"Rhinospray sol. spray nas. Eucalyptus 10ml 1,18mg/1ml";0;"sol. spray nas. Eucalyptus";1;"tramazoline chlorhydrate";"_";"_";1.1800;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"2986727";"00506";"1";"JAAI";"0007567";"7575-1818";"Diazepam Teva compr. 60x 2mg";0;"compr.";1;"diazépam";"_";"_";2.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1488717";"00506";"1";"JAAI";"0007567";"7575-1818";"Diazepam Teva compr. (séc.) 25x 5mg";0;"compr. (séc.)";1;"diazépam";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2304681";"01990";"1";"OMBA";"0014753";"26070-2287";"Tegaderm Hydrocolloid pansement 5x (10x12cm)";0;"pansement [Ovale]";1;"pas de principes actifs";"10 x 12 cm";"_";0.0000;"_";"_";0.0000;"_";0.0000;"_";true;false
"1578137";"01529";"1";"EADA";"0017566";"19398-1354";"NovoNorm compr. 120x 0,5mg";0;"compr.";1;"répaglinide";"_";"_";0.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1578152";"01529";"1";"EADA";"0017566";"19398-1354";"NovoNorm compr. 120x 2mg";0;"compr.";1;"répaglinide";"_";"_";2.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1414507";"01743";"1";"BABBABD";"0002055";"13128-1040";"Innohep sol. inj. s.c. [ser. préremplie] 10x 3500UI anti-Xa/0,35ml";0;"sol. inj. s.c. [ser. préremplie]";1;"tinzaparine sodium";"_";"_";3500.0000;"UI anti-Xa";"/";0.3500;"ml";0.0000;"_";true;false
"1578145";"01529";"1";"EADA";"0017566";"19398-1354";"NovoNorm compr. 120x 1mg";0;"compr.";1;"répaglinide";"_";"_";1.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2829018";"00506";"1";"JAAI";"0007567";"7575-1818";"Diazepam Teva compr. (séc.) 60x 5mg";0;"compr. (séc.)";1;"diazépam";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2173391";"00684";"1";"AADE";"0000158";"25999-2097";"Tazko 5/5 compr. lib. prol. 98x";0;"compr. lib. prol.";1;"félodipine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2173391";"01519";"1";"AADE";"0000158";"25999-2097";"Tazko 5/5 compr. lib. prol. 98x";0;"compr. lib. prol.";2;"ramipril";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2564177";"00134";"1";"AADA";"0000125";"2295-612";"Atenolol/Chlortalidone EG 50/12,5 compr. (séc.) 98x";0;"compr. (séc.)";1;"aténolol";"_";"_";50.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2564177";"00347";"1";"AADA";"0000125";"2295-612";"Atenolol/Chlortalidone EG 50/12,5 compr. (séc.) 98x";0;"compr. (séc.)";2;"chlortalidone";"_";"_";12.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2829034";"00506";"1";"JAAI";"0007567";"7575-1818";"Diazepam Teva compr. (séc. en 4) 60x 10mg";0;"compr. (séc. en 4)";1;"diazépam";"_";"_";10.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3215878";"00065";"1";"JAAA";"0007484";"1206-216";"Alpratop compr. 60x 0,25mg";0;"compr.";1;"alprazolam";"_";"_";0.2500;"mg";"_";0.0000;"_";0.0000;"_";true;false
"3215852";"00065";"1";"JAAA";"0007484";"1206-216";"Alpratop compr. 60x 0,5mg";0;"compr.";1;"alprazolam";"_";"_";0.5000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2867315";"00065";"1";"JAAA";"0007484";"1206-216";"Alpratop compr. 50x 1mg";0;"compr.";1;"alprazolam";"_";"_";1.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1432418";"00240";"1";"JAAB";"0007492";"3673-216";"Bromatop compr. (séc.) 50x 6mg";0;"compr. (séc.)";1;"bromazépam";"_";"_";6.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2172534";"00684";"1";"AADE";"0000158";"25999-2097";"Tazko 5/5 compr. lib. prol. 28x";0;"compr. lib. prol.";1;"félodipine";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2172534";"01519";"1";"AADE";"0000158";"25999-2097";"Tazko 5/5 compr. lib. prol. 28x";0;"compr. lib. prol.";2;"ramipril";"_";"_";5.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"2064699";"01610";"1";"GCAB";"0019430";"28753-1446";"Viagra compr. pellic. 12x 100mg";0;"compr. pellic.";1;"sildénafil";"_";"_";100.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1411735";"01038";"1";"DBAF";"0003970";"15289-1834";"Levotuss sirop sol. 200ml 30mg/5ml";0;"sirop sol.";1;"lévodropropizine";"_";"_";30.0000;"mg";"/";5.0000;"ml";0.0000;"_";true;false
"1406313";"00018";"1";"DBBAA";"0004002";"16071-2022";"Lysomucil sol. (gran., sachet) 14x 600mg";0;"sol. (gran., sachet)";1;"acétylcystéine";"_";"_";600.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"0029777";"00199";"1";"EDBA";"0004911";"4879-1263";"Celestone sol. inj./perf. [amp.] 1x 4mg/1ml";0;"sol. inj./perf. i.m./i.v./i.artic./i.lés./i.burs./s.conj. [amp.]";1;"bétaméthasone";"_";"_";4.0000;"mg";"/";1.0000;"ml";0.0000;"_";true;false
"1599109";"00018";"1";"DBBAA";"0004002";"16071-2022";"Lysomucil sol. (gran., sachet) 60x 600mg";0;"sol. (gran., sachet)";1;"acétylcystéine";"_";"_";600.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
"1574078";"01557";"1";"JKAC";"0018689";"9811-1347";"Exelon gél. 56x 6mg";0;"gél.";1;"rivastigmine";"_";"_";6.0000;"mg";"_";0.0000;"_";0.0000;"_";true;false
