"Mppcv";"Mppnm_";"Link2MPG";"Link2PVT"
"2183002";"Enterol susp. (pdr., zakjes) 10 x";"http://www.bcfi.be/nl/contents/jump?amppid=35410";"http://www.bcfi.be/nl/contents/jump?amppid=35410&view=pvt"
"1757095";"Co-Enalapril Sandoz 20/12,5 tabl. (deelb.) 56 x";"http://www.bcfi.be/nl/contents/jump?amppid=30064";"http://www.bcfi.be/nl/contents/jump?amppid=30064&view=pvt"
"2197242";"Teveten Plus 600/12,5 filmomh. tabl. 98 x";"http://www.bcfi.be/nl/contents/jump?amppid=35816";"http://www.bcfi.be/nl/contents/jump?amppid=35816&view=pvt"
"2231215";"Fluacort ocul. druppels susp. 5 ml 1 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=37275";"http://www.bcfi.be/nl/contents/jump?amppid=37275&view=pvt"
"2183010";"Enterol susp. (pdr., zakjes) 20 x";"http://www.bcfi.be/nl/contents/jump?amppid=35428";"http://www.bcfi.be/nl/contents/jump?amppid=35428&view=pvt"
"2183051";"Enterol harde caps. 20 x [flacon]";"http://www.bcfi.be/nl/contents/jump?amppid=35444";"http://www.bcfi.be/nl/contents/jump?amppid=35444&view=pvt"
"2183044";"Enterol harde caps. 10 x [flacon]";"http://www.bcfi.be/nl/contents/jump?amppid=35436";"http://www.bcfi.be/nl/contents/jump?amppid=35436&view=pvt"
"2183069";"Enterol harde caps. 50 x";"http://www.bcfi.be/nl/contents/jump?amppid=35451";"http://www.bcfi.be/nl/contents/jump?amppid=35451&view=pvt"
"0603704";"Euthyrox tabl. (deelb.) 84 x 50 µg";"http://www.bcfi.be/nl/contents/jump?amppid=9613";"http://www.bcfi.be/nl/contents/jump?amppid=9613&view=pvt"
"0674499";"Euthyrox tabl. (deelb.) 84 x 25 µg";"http://www.bcfi.be/nl/contents/jump?amppid=10470";"http://www.bcfi.be/nl/contents/jump?amppid=10470&view=pvt"
"2188050";"Cefuroxim Mylan filmomh. tabl. 10 x 500 mg";"http://www.bcfi.be/nl/contents/jump?amppid=35642";"http://www.bcfi.be/nl/contents/jump?amppid=35642&view=pvt"
"2188068";"Cefuroxim Mylan filmomh. tabl. 24 x 500 mg";"http://www.bcfi.be/nl/contents/jump?amppid=35659";"http://www.bcfi.be/nl/contents/jump?amppid=35659&view=pvt"
"0603720";"Euthyrox tabl. (deelb.) 84 x 150 µg";"http://www.bcfi.be/nl/contents/jump?amppid=9621";"http://www.bcfi.be/nl/contents/jump?amppid=9621&view=pvt"
"0674507";"Euthyrox tabl. (deelb.) 84 x 200 µg";"http://www.bcfi.be/nl/contents/jump?amppid=10488";"http://www.bcfi.be/nl/contents/jump?amppid=10488&view=pvt"
"1478965";"Euthyrox tabl. (deelb.) 84 x 125 µg";"http://www.bcfi.be/nl/contents/jump?amppid=22004";"http://www.bcfi.be/nl/contents/jump?amppid=22004&view=pvt"
"2217180";"Reminyl harde caps. verl. afgifte 28 x 8 mg";"http://www.bcfi.be/nl/contents/jump?amppid=36723";"http://www.bcfi.be/nl/contents/jump?amppid=36723&view=pvt"
"2217198";"Reminyl harde caps. verl. afgifte 28 x 16 mg";"http://www.bcfi.be/nl/contents/jump?amppid=36731";"http://www.bcfi.be/nl/contents/jump?amppid=36731&view=pvt"
"2217214";"Reminyl harde caps. verl. afgifte 84 x 16 mg";"http://www.bcfi.be/nl/contents/jump?amppid=36749";"http://www.bcfi.be/nl/contents/jump?amppid=36749&view=pvt"
"2321735";"Euthyrox tabl. (deelb.) 84 x 75 µg";"http://www.bcfi.be/nl/contents/jump?amppid=39495";"http://www.bcfi.be/nl/contents/jump?amppid=39495&view=pvt"
"2321743";"Euthyrox tabl. (deelb.) 84 x 175 µg";"http://www.bcfi.be/nl/contents/jump?amppid=39503";"http://www.bcfi.be/nl/contents/jump?amppid=39503&view=pvt"
"2194041";"Testim transderm. gel 30 x 50 mg / 5 g";"http://www.bcfi.be/nl/contents/jump?amppid=35766";"http://www.bcfi.be/nl/contents/jump?amppid=35766&view=pvt"
"2948180";"Toux-San Dextromethorphan siroop oploss. (zonder suiker) 120 ml 5 mg / 5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=65862";"http://www.bcfi.be/nl/contents/jump?amppid=65862&view=pvt"
"2964096";"Toux-San Dextromethorphan siroop oploss. (zonder suiker) 120 ml 15 mg / 5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=66092";"http://www.bcfi.be/nl/contents/jump?amppid=66092&view=pvt"
"2217230";"Reminyl harde caps. verl. afgifte 84 x 24 mg";"http://www.bcfi.be/nl/contents/jump?amppid=36756";"http://www.bcfi.be/nl/contents/jump?amppid=36756&view=pvt"
"2454742";"Mitoxantrone Sandoz inf. oploss. (conc.) i.v. [flac.] 1 x 10 mg / 5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=118281";"http://www.bcfi.be/nl/contents/jump?amppid=118281&view=pvt"
"2250702";"Ocugel ocul. gel (unidose) [zonder bew.] 20 x 1 mg / 0,4 g";"http://www.bcfi.be/nl/contents/jump?amppid=37812";"http://www.bcfi.be/nl/contents/jump?amppid=37812&view=pvt"
"2217271";"Reminyl harde caps. verl. afgifte 28 x 24 mg";"http://www.bcfi.be/nl/contents/jump?amppid=36764";"http://www.bcfi.be/nl/contents/jump?amppid=36764&view=pvt"
"2200236";"Isotretinoine EG zachte caps. 60 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=35980";"http://www.bcfi.be/nl/contents/jump?amppid=35980&view=pvt"
"2892560";"Movicol oploss. (pdr., zakjes) Junior Aroma 30 x";"http://www.bcfi.be/nl/contents/jump?amppid=65557";"http://www.bcfi.be/nl/contents/jump?amppid=65557&view=pvt"
"1789247";"Myocholine-Glenwood tabl. (deelb.) 50 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=30932";"http://www.bcfi.be/nl/contents/jump?amppid=30932&view=pvt"
"2247930";"Inspra filmomh. tabl. 30 x 25 mg";"http://www.bcfi.be/nl/contents/jump?amppid=37697";"http://www.bcfi.be/nl/contents/jump?amppid=37697&view=pvt"
"2234904";"Pravastatine Teva tabl. (deelb.) 98 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=37424";"http://www.bcfi.be/nl/contents/jump?amppid=37424&view=pvt"
"2234920";"Pravastatine Teva tabl. (deelb.) 98 x 40 mg";"http://www.bcfi.be/nl/contents/jump?amppid=37432";"http://www.bcfi.be/nl/contents/jump?amppid=37432&view=pvt"
"2249498";"Co-Quinapril EG 20/12,5 filmomh. tabl. (deelb.) 98 x";"http://www.bcfi.be/nl/contents/jump?amppid=37788";"http://www.bcfi.be/nl/contents/jump?amppid=37788&view=pvt"
"2249480";"Co-Quinapril EG 20/12,5 filmomh. tabl. (deelb.) 56 x";"http://www.bcfi.be/nl/contents/jump?amppid=37770";"http://www.bcfi.be/nl/contents/jump?amppid=37770&view=pvt"
"2251981";"Sertraline Sandoz filmomh. tabl. (deelb.) 30 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=37879";"http://www.bcfi.be/nl/contents/jump?amppid=37879&view=pvt"
"2252005";"Sertraline Sandoz filmomh. tabl. (deelb.) 30 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=37887";"http://www.bcfi.be/nl/contents/jump?amppid=37887&view=pvt"
"2275055";"Sertraline Sandoz filmomh. tabl. (deelb.) 60 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=38505";"http://www.bcfi.be/nl/contents/jump?amppid=38505&view=pvt"
"2275063";"Sertraline Sandoz filmomh. tabl. (deelb.) 100 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=38513";"http://www.bcfi.be/nl/contents/jump?amppid=38513&view=pvt"
"2275071";"Sertraline Sandoz filmomh. tabl. (deelb.) 60 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=38521";"http://www.bcfi.be/nl/contents/jump?amppid=38521&view=pvt"
"2275089";"Sertraline Sandoz filmomh. tabl. (deelb.) 100 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=38539";"http://www.bcfi.be/nl/contents/jump?amppid=38539&view=pvt"
"2725331";"Mesalazine IPS maagsapresist. tabl. 300 x 500 mg";"http://www.bcfi.be/nl/contents/jump?amppid=55699";"http://www.bcfi.be/nl/contents/jump?amppid=55699&view=pvt"
"2343861";"Tribvit 0,5/0,8/3 tabl. 100 x";"http://www.bcfi.be/nl/contents/jump?amppid=40618";"http://www.bcfi.be/nl/contents/jump?amppid=40618&view=pvt"
"2374429";"Boostrix Polio inj. susp. i.m. [voorgev. spuit] 1 x 0,5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=41376";"http://www.bcfi.be/nl/contents/jump?amppid=41376&view=pvt"
"2216505";"Ceftriaxone Mylan inj. oploss. (pdr. + solv.) i.m. [flac. + amp.] 1 x 1 g";"http://www.bcfi.be/nl/contents/jump?amppid=36673";"http://www.bcfi.be/nl/contents/jump?amppid=36673&view=pvt"
"2216497";"Ceftriaxone Mylan inj. oploss. (pdr.) i.v. [flac.] 10 x 1 g";"http://www.bcfi.be/nl/contents/jump?amppid=36665";"http://www.bcfi.be/nl/contents/jump?amppid=36665&view=pvt"
"2216513";"Ceftriaxone Mylan inf. oploss. (pdr.) i.v. [flac.] 5 x 2 g";"http://www.bcfi.be/nl/contents/jump?amppid=36681";"http://www.bcfi.be/nl/contents/jump?amppid=36681&view=pvt"
"1281294";"Logimat 95/10 tabl. verl. afgifte 28 x";"http://www.bcfi.be/nl/contents/jump?amppid=17012";"http://www.bcfi.be/nl/contents/jump?amppid=17012&view=pvt"
"2441681";"Restofit 388/466/543 susp. (pdr., zakjes) 30 x 10 g";"http://www.bcfi.be/nl/contents/jump?amppid=43174";"http://www.bcfi.be/nl/contents/jump?amppid=43174&view=pvt"
"1530336";"Co-Aprovel 300/12,5 filmomh. tabl. 28 x";"http://www.bcfi.be/nl/contents/jump?amppid=23192";"http://www.bcfi.be/nl/contents/jump?amppid=23192&view=pvt"
"2216141";"Sertraline Mylan filmomh. tabl. (deelb.) 30 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=36590";"http://www.bcfi.be/nl/contents/jump?amppid=36590&view=pvt"
"2216158";"Sertraline Mylan filmomh. tabl. (deelb.) 60 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=36608";"http://www.bcfi.be/nl/contents/jump?amppid=36608&view=pvt"
"2216174";"Sertraline Mylan filmomh. tabl. (deelb.) 30 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=36616";"http://www.bcfi.be/nl/contents/jump?amppid=36616&view=pvt"
"2216182";"Sertraline Mylan filmomh. tabl. (deelb.) 60 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=36624";"http://www.bcfi.be/nl/contents/jump?amppid=36624&view=pvt"
"2282481";"Simvastatin Sandoz filmomh. tabl. (deelb.) 100 x 80 mg";"http://www.bcfi.be/nl/contents/jump?amppid=38729";"http://www.bcfi.be/nl/contents/jump?amppid=38729&view=pvt"
"2216166";"Sertraline Mylan filmomh. tabl. (deelb.) 100 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=59964";"http://www.bcfi.be/nl/contents/jump?amppid=59964&view=pvt"
"2216190";"Sertraline Mylan filmomh. tabl. (deelb.) 100 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=59972";"http://www.bcfi.be/nl/contents/jump?amppid=59972&view=pvt"
"2215978";"Amoxiclav Sandoz 1/200 inj./inf. oploss. (pdr.) i.v. [flac.] 10";"http://www.bcfi.be/nl/contents/jump?amppid=36566";"http://www.bcfi.be/nl/contents/jump?amppid=36566&view=pvt"
"1569367";"Co-Aprovel 300/12,5 filmomh. tabl. 98 x";"http://www.bcfi.be/nl/contents/jump?amppid=24505";"http://www.bcfi.be/nl/contents/jump?amppid=24505&view=pvt"
"2227122";"Omeprazol Apotex harde maagsapresist. caps. 56 x 40 mg";"http://www.bcfi.be/nl/contents/jump?amppid=37200";"http://www.bcfi.be/nl/contents/jump?amppid=37200&view=pvt"
"2227171";"Omeprazol Apotex harde maagsapresist. caps. 28 x 40 mg";"http://www.bcfi.be/nl/contents/jump?amppid=37259";"http://www.bcfi.be/nl/contents/jump?amppid=37259&view=pvt"
"2578177";"Estivan lyofilisaat Lyo 30 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48835";"http://www.bcfi.be/nl/contents/jump?amppid=48835&view=pvt"
"3326022";"Azilect tabl. 112 x 1 mg";"http://www.bcfi.be/nl/contents/jump?amppid=131607";"http://www.bcfi.be/nl/contents/jump?amppid=131607&view=pvt"
"2215853";"Amlogal omh. tabl. (deelb.) Divule 28 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=36533";"http://www.bcfi.be/nl/contents/jump?amppid=36533&view=pvt"
"2215861";"Amlogal omh. tabl. (deelb.) Divule 98 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=36541";"http://www.bcfi.be/nl/contents/jump?amppid=36541&view=pvt"
"2227130";"Omeprazol Apotex harde maagsapresist. caps. 28 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=37218";"http://www.bcfi.be/nl/contents/jump?amppid=37218&view=pvt"
"2227148";"Omeprazol Apotex harde maagsapresist. caps. 28 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=37226";"http://www.bcfi.be/nl/contents/jump?amppid=37226&view=pvt"
"2227155";"Omeprazol Apotex harde maagsapresist. caps. 56 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=37234";"http://www.bcfi.be/nl/contents/jump?amppid=37234&view=pvt"
"2227163";"Omeprazol Apotex harde maagsapresist. caps. 56 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=37242";"http://www.bcfi.be/nl/contents/jump?amppid=37242&view=pvt"
"2672681";"Omeprazol Apotex harde maagsapresist. caps. 100 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=53355";"http://www.bcfi.be/nl/contents/jump?amppid=53355&view=pvt"
"2672699";"Omeprazol Apotex harde maagsapresist. caps. 100 x 40 mg";"http://www.bcfi.be/nl/contents/jump?amppid=53363";"http://www.bcfi.be/nl/contents/jump?amppid=53363&view=pvt"
"3183092";"Cymbalta harde maagsapresist. caps. 98 x 60 mg";"http://www.bcfi.be/nl/contents/jump?amppid=125781";"http://www.bcfi.be/nl/contents/jump?amppid=125781&view=pvt"
"2265791";"Xagrid harde caps. 100 x 0,5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=38208";"http://www.bcfi.be/nl/contents/jump?amppid=38208&view=pvt"
"2217859";"Cymbalta harde maagsapresist. caps. 28 x 60 mg";"http://www.bcfi.be/nl/contents/jump?amppid=36772";"http://www.bcfi.be/nl/contents/jump?amppid=36772&view=pvt"
"2244911";"Arteoptic ocul. druppels verl. afgifte LA 3 x 3 ml 20 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=37622";"http://www.bcfi.be/nl/contents/jump?amppid=37622&view=pvt"
"2217842";"Cymbalta harde maagsapresist. caps. 28 x 30 mg";"http://www.bcfi.be/nl/contents/jump?amppid=124867";"http://www.bcfi.be/nl/contents/jump?amppid=124867&view=pvt"
"2183572";"Kivexa 600/300 filmomh. tabl. 30 x";"http://www.bcfi.be/nl/contents/jump?amppid=35469";"http://www.bcfi.be/nl/contents/jump?amppid=35469&view=pvt"
"1074210";"Vitamine B1 Sterop inj./drinkb. oploss. i.m./i.v./or. [amp.] 3 x 100 mg / 2 ml";"http://www.bcfi.be/nl/contents/jump?amppid=13680";"http://www.bcfi.be/nl/contents/jump?amppid=13680&view=pvt"
"0299396";"Vitamine B1 Sterop inj./drinkb. oploss. i.m./i.v./or. [amp.] 3 x 250 mg / 2 ml";"http://www.bcfi.be/nl/contents/jump?amppid=7534";"http://www.bcfi.be/nl/contents/jump?amppid=7534&view=pvt"
"1848589";"Vitamine B6 Sterop inj./inf./drinkb. oploss. i.m./i.v./or. [amp.] 3 x 100 mg / 2 ml";"http://www.bcfi.be/nl/contents/jump?amppid=58578";"http://www.bcfi.be/nl/contents/jump?amppid=58578&view=pvt"
"2371805";"Simvastatine EG filmomh. tabl. (deelb.) 98 x 40 mg";"http://www.bcfi.be/nl/contents/jump?amppid=7674";"http://www.bcfi.be/nl/contents/jump?amppid=7674&view=pvt"
"1848597";"Vitamine B6 Sterop inj./inf./drinkb. oploss. i.m./i.v./or. [amp.] 3 x 250 mg / 2 ml";"http://www.bcfi.be/nl/contents/jump?amppid=58586";"http://www.bcfi.be/nl/contents/jump?amppid=58586&view=pvt"
"2308245";"Gaviscon 250/133,5/80 kauwtabl. Munt 48 x";"http://www.bcfi.be/nl/contents/jump?amppid=38869";"http://www.bcfi.be/nl/contents/jump?amppid=38869&view=pvt"
"2220036";"Kamillosan crème 40 g";"http://www.bcfi.be/nl/contents/jump?amppid=36897";"http://www.bcfi.be/nl/contents/jump?amppid=36897&view=pvt"
"3120193";"Loratadine EG tabl. (deelb.) 10 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=108605";"http://www.bcfi.be/nl/contents/jump?amppid=108605&view=pvt"
"3111432";"Loratadine EG tabl. (deelb.) 100 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=108308";"http://www.bcfi.be/nl/contents/jump?amppid=108308&view=pvt"
"2204154";"Co-Diovane 160/25 filmomh. tabl. 98 x";"http://www.bcfi.be/nl/contents/jump?amppid=36178";"http://www.bcfi.be/nl/contents/jump?amppid=36178&view=pvt"
"2156230";"Myfortic maagsapresist. tabl. 120 x 180 mg";"http://www.bcfi.be/nl/contents/jump?amppid=34520";"http://www.bcfi.be/nl/contents/jump?amppid=34520&view=pvt"
"2256113";"Transityl orodisp. tabl. Instant 30 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=37937";"http://www.bcfi.be/nl/contents/jump?amppid=37937&view=pvt"
"2217941";"Cefuroxim Sandoz filmomh. tabl. (deelb.) 10 x 250 mg";"http://www.bcfi.be/nl/contents/jump?amppid=36780";"http://www.bcfi.be/nl/contents/jump?amppid=36780&view=pvt"
"2316438";"Colistineb inj./inf./verneveloploss. (pdr.) i.v./inhal. [flac.] 10 x 2 000 000 IE";"http://www.bcfi.be/nl/contents/jump?amppid=39248";"http://www.bcfi.be/nl/contents/jump?amppid=39248&view=pvt"
"2546976";"Rupatall tabl. 30 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=46565";"http://www.bcfi.be/nl/contents/jump?amppid=46565&view=pvt"
"2573103";"Rupatall tabl. 50 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48439";"http://www.bcfi.be/nl/contents/jump?amppid=48439&view=pvt"
"2573111";"Rupatall tabl. 100 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48447";"http://www.bcfi.be/nl/contents/jump?amppid=48447&view=pvt"
"2275873";"Loratadine EG tabl. (deelb.) 30 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=104950";"http://www.bcfi.be/nl/contents/jump?amppid=104950&view=pvt"
"2252104";"Nesivine nas. spray oploss. Sine Conservans Pediatrie 10 ml 0,25 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=37911";"http://www.bcfi.be/nl/contents/jump?amppid=37911&view=pvt"
"2252088";"Nesivine nas. druppels oploss. Sine Conservans Baby 5 ml 0,1 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=37895";"http://www.bcfi.be/nl/contents/jump?amppid=37895&view=pvt"
"2252096";"Nesivine nas. spray oploss. Sine Conservans 15 ml 0,5 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=37903";"http://www.bcfi.be/nl/contents/jump?amppid=37903&view=pvt"
"2217958";"Cefuroxim Sandoz filmomh. tabl. 10 x 500 mg";"http://www.bcfi.be/nl/contents/jump?amppid=36798";"http://www.bcfi.be/nl/contents/jump?amppid=36798&view=pvt"
"2217966";"Cefuroxim Sandoz filmomh. tabl. 24 x 500 mg";"http://www.bcfi.be/nl/contents/jump?amppid=36806";"http://www.bcfi.be/nl/contents/jump?amppid=36806&view=pvt"
"3008406";"Cefuroxim Sandoz filmomh. tabl. 20 x 500 mg";"http://www.bcfi.be/nl/contents/jump?amppid=70144";"http://www.bcfi.be/nl/contents/jump?amppid=70144&view=pvt"
"2195071";"Avastin inf. oploss. (conc.) i.v. [flac.] 1 x 100 mg / 4 ml";"http://www.bcfi.be/nl/contents/jump?amppid=35782";"http://www.bcfi.be/nl/contents/jump?amppid=35782&view=pvt"
"2195063";"Avastin inf. oploss. (conc.) i.v. [flac.] 1 x 400 mg / 16 ml";"http://www.bcfi.be/nl/contents/jump?amppid=35774";"http://www.bcfi.be/nl/contents/jump?amppid=35774&view=pvt"
"2211423";"Wilzin harde caps. 250 x 25 mg";"http://www.bcfi.be/nl/contents/jump?amppid=36418";"http://www.bcfi.be/nl/contents/jump?amppid=36418&view=pvt"
"2211431";"Wilzin harde caps. 250 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=36426";"http://www.bcfi.be/nl/contents/jump?amppid=36426&view=pvt"
"2187995";"Cialis filmomh. tabl. 12 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=35626";"http://www.bcfi.be/nl/contents/jump?amppid=35626&view=pvt"
"2274611";"Cetisandoz siroop oploss. 200 ml 5 mg / 5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=38398";"http://www.bcfi.be/nl/contents/jump?amppid=38398&view=pvt"
"2616472";"Lyrica harde caps. 200 x 150 mg";"http://www.bcfi.be/nl/contents/jump?amppid=50708";"http://www.bcfi.be/nl/contents/jump?amppid=50708&view=pvt"
"2620839";"Lyrica harde caps. 200 x 75 mg";"http://www.bcfi.be/nl/contents/jump?amppid=132076";"http://www.bcfi.be/nl/contents/jump?amppid=132076&view=pvt"
"2180917";"Mimpara filmomh. tabl. 28 x 60 mg";"http://www.bcfi.be/nl/contents/jump?amppid=35360";"http://www.bcfi.be/nl/contents/jump?amppid=35360&view=pvt"
"2339067";"Carbaglu disp. tabl. (deelb.) 5 x 200 mg";"http://www.bcfi.be/nl/contents/jump?amppid=40253";"http://www.bcfi.be/nl/contents/jump?amppid=40253&view=pvt"
"0273995";"Nesivine nas. spray oploss. 15 ml 0,5 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=7088";"http://www.bcfi.be/nl/contents/jump?amppid=7088&view=pvt"
"2275717";"Dobutamine EG inf. oploss. (conc.) i.v. [flac.] 10 x 250 mg / 20 ml";"http://www.bcfi.be/nl/contents/jump?amppid=38547";"http://www.bcfi.be/nl/contents/jump?amppid=38547&view=pvt"
"2297455";"AmoclaneEG 875/125 susp. (pdr., zakjes) 20 x";"http://www.bcfi.be/nl/contents/jump?amppid=38786";"http://www.bcfi.be/nl/contents/jump?amppid=38786&view=pvt"
"3083508";"Indocyanine Green inj. oploss. (pdr.) i.v. [flac.] 5 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=78329";"http://www.bcfi.be/nl/contents/jump?amppid=78329&view=pvt"
"2357051";"Antitrombine III-Concentraat Baxalta inj./inf. oploss. (pdr. + solv.) i.v. [2x flac.] 1 x 500 IE";"http://www.bcfi.be/nl/contents/jump?amppid=40915";"http://www.bcfi.be/nl/contents/jump?amppid=40915&view=pvt"
"2616480";"Lyrica harde caps. 200 x 300 mg";"http://www.bcfi.be/nl/contents/jump?amppid=50716";"http://www.bcfi.be/nl/contents/jump?amppid=50716&view=pvt"
"2357044";"Antitrombine III-Concentraat Baxalta inj./inf. oploss. (pdr. + solv.) i.v. [2x flac.] 1 x 1 000 IE";"http://www.bcfi.be/nl/contents/jump?amppid=40907";"http://www.bcfi.be/nl/contents/jump?amppid=40907&view=pvt"
"2224665";"Depo-Eligard inj. oploss. verl. afgifte (pdr. + solv.) s.c. [2x voorgev. spuit] 1 x 7,5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=37077";"http://www.bcfi.be/nl/contents/jump?amppid=37077&view=pvt"
"2256501";"Lansoprazole Mylan harde maagsapresist. caps. 56 x 30 mg";"http://www.bcfi.be/nl/contents/jump?amppid=37945";"http://www.bcfi.be/nl/contents/jump?amppid=37945&view=pvt"
"2259190";"Carvedilol Teva tabl. (deelb.) 100 x 6,25 mg";"http://www.bcfi.be/nl/contents/jump?amppid=38091";"http://www.bcfi.be/nl/contents/jump?amppid=38091&view=pvt"
"2259240";"Carvedilol Teva tabl. (deelb.) 100 x 25 mg";"http://www.bcfi.be/nl/contents/jump?amppid=38109";"http://www.bcfi.be/nl/contents/jump?amppid=38109&view=pvt"
"2265627";"Durogesic transderm. pleister 5 x 12,5 µg / 1 u";"http://www.bcfi.be/nl/contents/jump?amppid=38190";"http://www.bcfi.be/nl/contents/jump?amppid=38190&view=pvt"
"2559755";"Lamotrigine EG kauw-/disp. tabl. 90 x 200 mg";"http://www.bcfi.be/nl/contents/jump?amppid=47415";"http://www.bcfi.be/nl/contents/jump?amppid=47415&view=pvt"
"2257608";"Lansoprazole EG harde maagsapresist. caps. 56 x 15 mg";"http://www.bcfi.be/nl/contents/jump?amppid=38026";"http://www.bcfi.be/nl/contents/jump?amppid=38026&view=pvt"
