"mppcv";"hyr_";"hyrcv";"ogc";"mpcv";"ouc";"mppnm";"VolgNr";"GalCV";"spef";"cq";"cu";"cfq";"cfu";"aq";"au";"afq";"afu";"atype";"cmucomb";"law";"ssecr";"pupr";"use";"note";"pos";"Content_";"GalNm_";"Index";"RemA";"RemW";"InnCnk";"VosNm_";"BT";"gdkp";"Excip";"Cheapest";"SpecRules";"Narcotic";"Amb";"Hosp"
"2341535";"CAABB";"0002568";"G";"14530-1636";"O";"Lansoprazol Sandoz harde maagsapresist. caps. 28x 30mg";"_";"00058";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"c2";16.1100;"_";"_";"_";"_";"harde maagsapresist. caps.";28.6800;8.0300;8.0300;"18531";"lansoprazol oraal 30 mg";false;true;"_";true;false;false;true;false
"2341485";"CAABB";"0002568";"G";"14530-1636";"O";"Lansoprazol Sandoz harde maagsapresist. caps. 28x 15mg";"_";"00058";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"c2";10.3700;"_";"_";"_";"_";"harde maagsapresist. caps.";14.5400;4.0700;4.0700;"18523";"lansoprazol oraal 15 mg";false;true;"_";true;false;false;true;false
"2341493";"CAABB";"0002568";"G";"14530-1636";"O";"Lansoprazol Sandoz harde maagsapresist. caps. 56x 15mg";"_";"00058";"_";56;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b2";14.8600;"_";"_";"_";"_";"harde maagsapresist. caps.";6.3900;3.5800;2.1500;"18523";"lansoprazol oraal 15 mg";false;true;"_";true;false;false;true;false
"2341519";"CAABB";"0002568";"G";"14530-1636";"O";"Lansoprazol Sandoz harde maagsapresist. caps. 98x 30mg";"_";"00058";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a4 b2";27.8600;"_";"_";"_";"_";"harde maagsapresist. caps.";7.7600;7.6000;4.5200;"18531";"lansoprazol oraal 30 mg";false;true;"_";true;false;false;true;false
"2341527";"CAABB";"0002568";"G";"14530-1636";"O";"Lansoprazol Sandoz harde maagsapresist. caps. 56x 30mg";"_";"00058";"_";56;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b2";26.4300;"_";"_";"_";"_";"harde maagsapresist. caps.";12.9600;7.2600;4.3200;"18531";"lansoprazol oraal 30 mg";false;true;"_";true;false;false;true;false
"2337947";"AADF";"0000166";"R";"19794-1651";"U";"Olmetec Plus 20/25 filmomh. tabl. 98x";"_";"00009";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";34.6900;"_";"_";"_";"_";"filmomh. tabl.";13.3100;13.0400;9.7800;"23705";"olmesartan + hydrochloorthiazide oraal 20 mg + 25 mg";false;false;"_";false;false;false;true;false
"2338085";"CDBB";"0002931";"_";"20024-1289";"O";"Ondansetron Mylan inj./inf. oploss. i.v. [amp.] 5x 4mg/2ml";"_";"00004";"_";5;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"inj./inf. oploss. i.v. [amp.]";0.0000;0.0000;0.0000;"23911";"ondansetron injectie/infusie 4 mg / 2 ml";false;false;"_";false;false;false;true;false
"2338119";"CDBB";"0002931";"_";"20024-1289";"O";"Ondansetron Mylan inj./inf. oploss. i.v. [amp.] 5x 8mg/4ml";"_";"00004";"_";5;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"inj./inf. oploss. i.v. [amp.]";0.0000;0.0000;0.0000;"23945";"ondansetron injectie/infusie 8 mg / 4 ml";false;false;"_";false;false;false;true;false
"2338101";"CDBB";"0002931";"_";"20024-1289";"O";"Ondansetron Mylan filmomh. tabl. 10x 8mg";"_";"00009";"_";10;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"h";36.8400;"_";"_";"_";"_";"filmomh. tabl.";0.0000;0.0000;0.0000;"23952";"ondansetron oraal 8 mg";false;false;"_";false;false;false;true;false
"2338028";"AADF";"0000166";"R";"19794-1651";"U";"Olmetec Plus 20/12,5 filmomh. tabl. 98x";"_";"00009";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";34.6900;"_";"_";"_";"_";"filmomh. tabl.";13.3100;13.0400;9.7800;"23697";"olmesartan + hydrochloorthiazide oraal 20 mg + 12,5 mg";false;false;"_";false;false;false;true;false
"2373348";"OGAA";"0014563";"B";"6742-1610";"O";"Curatoderm cut. emuls. 2x30ml 4µg/1g";"_";"00048";"_";2;"x";30.0000;"ml";"_";"_";0.0000;"_";"_";"_";"R";"b";30.7900;"_";"_";"_";"_";"cut. emuls.";13.8300;8.3000;4.9400;"29520";"tacalcitol emulsie cutaan 4 µg / 1 g [no switch: lokaal]";false;false;"_";true;false;false;true;false
"2488682";"BBAA";"0002246";"B";"19562-1370";"O";"Octanate inj./inf. oploss. (pdr.+solv.) i.v. [2x flac.] 250IE";"_";"00199";"_";1;"x";"_";"_";"_";"_";5.0000;"ml";"s";"_";"R";"a4";223.5500;"_";"_";"_";"_";"inj./inf. oploss. (pdr. + solv.) i.v. [2x flac.]";0.0000;0.0000;0.0000;"12179";"factor VIII injectie/infusie 250 IE [NOVOS: biological]";false;false;"_";true;false;false;true;false
"2337988";"AADF";"0000166";"R";"19794-1651";"U";"Olmetec Plus 20/12,5 filmomh. tabl. 28x";"_";"00009";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";17.3100;"_";"_";"_";"_";"filmomh. tabl.";23.9300;6.7000;5.4000;"23697";"olmesartan + hydrochloorthiazide oraal 20 mg + 12,5 mg";false;false;"_";false;false;false;true;false
"2346237";"ABCA";"0000323";"B";"22061-1701";"O";"Procoralan filmomh. tabl. (deelb.) 56x 5mg";"_";"00007";"_";56;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b4";54.0700;"_";"_";angor en hartfalen: 10 à 15 mg p.d. in 2 doses;"_";"filmomh. tabl. (deelb.)";21.2500;11.9000;7.9000;"17707";"ivabradine oraal 5 mg";true;false;"_";true;false;false;true;false
"2318939";"GBAC";"0006213";"_";"25841-1818";"O";"Tamsulosine Teva harde caps. geregul. afgifte 30x 0,4mg";"_";"00082";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";19.8000;"_";"_";"_";"_";"harde caps. geregul. afgifte";66.0000;19.8000;19.8000;"29710";"tamsulosine oraal (gereg. afgifte) 0,4 mg";false;false;"_";false;false;false;true;false
"2318947";"GBAC";"0006213";"_";"25841-1818";"O";"Tamsulosine Teva harde caps. geregul. afgifte 90x 0,4mg";"_";"00082";"_";90;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";29.9500;"_";"_";"_";"_";"harde caps. geregul. afgifte";33.2800;29.9500;29.9500;"29710";"tamsulosine oraal (gereg. afgifte) 0,4 mg";false;false;"_";false;false;false;true;false
"2363117";"AADF";"0000166";"R";"3020-1172";"U";"Belsar Plus 20/12,5 filmomh. tabl. 98x";"_";"00009";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";34.6900;"_";"_";"_";"_";"filmomh. tabl.";13.3100;13.0400;9.7800;"23697";"olmesartan + hydrochloorthiazide oraal 20 mg + 12,5 mg";false;false;"_";false;false;false;true;false
"2363133";"AADF";"0000166";"R";"3020-1172";"U";"Belsar Plus 20/25 filmomh. tabl. 28x";"_";"00009";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";17.3100;"_";"_";"_";"_";"filmomh. tabl.";23.9300;6.7000;5.4000;"23705";"olmesartan + hydrochloorthiazide oraal 20 mg + 25 mg";false;false;"_";false;false;false;true;false
"2346252";"ABCA";"0000323";"B";"22061-1701";"O";"Procoralan filmomh. tabl. 56x 7,5mg";"_";"00009";"_";56;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b4";54.0700;"_";"_";angor en hartfalen: 10 à 15 mg p.d. in 2 doses;"_";"filmomh. tabl.";21.2500;11.9000;7.9000;"17715";"ivabradine oraal 7,5 mg";true;false;"_";true;false;false;true;false
"2363083";"AADF";"0000166";"R";"3020-1172";"U";"Belsar Plus 20/25 filmomh. tabl. 98x";"_";"00009";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";34.6900;"_";"_";"_";"_";"filmomh. tabl.";13.3100;13.0400;9.7800;"23705";"olmesartan + hydrochloorthiazide oraal 20 mg + 25 mg";false;false;"_";false;false;false;true;false
"2363109";"AADF";"0000166";"R";"3020-1172";"U";"Belsar Plus 20/12,5 filmomh. tabl. 28x";"_";"00009";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";17.3100;"_";"_";"_";"_";"filmomh. tabl.";23.9300;6.7000;5.4000;"23697";"olmesartan + hydrochloorthiazide oraal 20 mg + 12,5 mg";false;false;"_";false;false;false;true;false
"2587244";"GBAC";"0006213";"_";"25841-1818";"O";"Tamsulosine Teva harde caps. geregul. afgifte 200x 0,4mg";"_";"00082";"_";200;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";48.5000;"_";"_";"_";"_";"harde caps. geregul. afgifte";24.2500;48.5000;48.5000;"29710";"tamsulosine oraal (gereg. afgifte) 0,4 mg";false;false;"_";false;false;false;true;false
"2475689";"IAABB";"0006866";"_";"19471-1610";"O";"Nurofen zetpil Kinderen 10x 125mg";"_";"00533";"_";10;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";5.4300;"_";"_";"_";"_";"zetpil Kinderen";54.3000;5.4300;5.4300;"16246";"ibuprofen rectaal 125 mg";false;false;"_";false;false;false;true;false
"2475705";"IAABB";"0006866";"_";"19471-1610";"O";"Nurofen zetpil Kinderen 10x 60mg";"_";"00533";"_";10;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";4.1300;"_";"_";"_";"_";"zetpil Kinderen";41.3000;4.1300;4.1300;"16303";"ibuprofen rectaal 60 mg";false;false;"_";false;false;false;true;false
"2340628";"JBCA";"0007880";"G";"1388-612";"O";"Amisulpride EG tabl. (deelb.) 30x 50mg";"_";"00010";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";10.7700;"_";"_";"_";"_";"tabl. (deelb.)";7.2300;2.1700;1.3000;"1602";"amisulpride oraal 50 mg";false;true;"_";true;false;false;true;false
"2340636";"JBCA";"0007880";"G";"1388-612";"O";"Amisulpride EG tabl. (deelb.) 60x 100mg";"_";"00010";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";29.3000;"_";"_";"_";"_";"tabl. (deelb.)";13.2300;7.9400;4.7300;"1578";"amisulpride oraal 100 mg";false;true;"_";true;false;false;true;false
"2340644";"JBCA";"0007880";"G";"1388-612";"O";"Amisulpride EG tabl. (deelb.) 150x 100mg";"_";"00010";"_";150;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";53.2900;"_";"_";"_";"_";"tabl. (deelb.)";9.1100;13.6600;8.1100;"1578";"amisulpride oraal 100 mg";false;true;"_";true;false;false;true;false
"2340651";"JBCA";"0007880";"G";"1388-612";"O";"Amisulpride EG tabl. (deelb.) 30x 200mg";"_";"00010";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";29.3000;"_";"_";"_";"_";"tabl. (deelb.)";26.4700;7.9400;4.7300;"1586";"amisulpride oraal 200 mg";false;true;"_";true;false;false;true;false
"2340669";"JBCA";"0007880";"G";"1388-612";"O";"Amisulpride EG tabl. (deelb.) 150x 200mg";"_";"00010";"_";150;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";99.4200;"_";"_";"_";"_";"tabl. (deelb.)";9.8700;14.8000;9.8000;"1586";"amisulpride oraal 200 mg";false;true;"_";true;false;false;true;false
"2340677";"JBCA";"0007880";"G";"1388-612";"O";"Amisulpride EG filmomh. tabl. (deelb.) 60x 400mg";"_";"00007";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";86.3800;"_";"_";"_";"_";"filmomh. tabl. (deelb.)";19.8300;11.9000;7.9000;"1594";"amisulpride oraal 400 mg";false;true;"_";true;false;false;true;false
"2335438";"IAADA";"0006940";"G";"16535-1636";"O";"Meloxicam Sandoz tabl. (deelb.) 30x 15mg";"_";"00010";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";9.4800;"_";"_";"_";"_";"tabl. (deelb.)";5.7700;1.7300;1.0400;"20339";"meloxicam oraal 15 mg";false;true;"_";true;false;false;true;false
"2400315";"TCA";"0016485";"_";"22434-1024";"O";"Pulmolast inf. oploss. (pdr.+solv.) i.v. [2x flac.] 1x 1g";"_";"00467";"_";1;"x";"_";"_";"_";"_";40.0000;"ml";"s";"_";"_";"_";0.0000;"H";"_";"_";"_";"inf. oploss. (pdr. + solv.) i.v. [2x flac.]";0.0000;0.0000;0.0000;"844";"alfa-1-proteïnase-inhibitor infusie 1 g [NOVOS: biological]";false;false;"_";false;false;false;true;false
"2340685";"JBCA";"0007880";"G";"1388-612";"O";"Amisulpride EG filmomh. tabl. (deelb.) 150x 400mg";"_";"00007";"_";150;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";167.5100;"_";"_";"_";"_";"filmomh. tabl. (deelb.)";9.8700;14.8000;9.8000;"1594";"amisulpride oraal 400 mg";false;true;"_";true;false;false;true;false
"2369635";"KBCB";"0010470";"G";"13755-612";"O";"Itraconazole EG harde caps. 4x 100mg";"_";"00011";"_";4;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";7.4300;"_";"_";"_";"_";"harde caps.";25.7500;1.0300;0.6200;"17681";"itraconazol oraal 100 mg";false;true;"_";true;false;false;true;false
"2369643";"KBCB";"0010470";"G";"13755-612";"O";"Itraconazole EG harde caps. 15x 100mg";"_";"00011";"_";15;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";14.8200;"_";"_";"_";"_";"harde caps.";23.8000;3.5700;2.1400;"17681";"itraconazol oraal 100 mg";false;true;"_";true;false;false;true;false
"2369650";"KBCB";"0010470";"G";"13755-612";"O";"Itraconazole EG harde caps. 28x 100mg";"_";"00011";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";20.4400;"_";"_";"_";"_";"harde caps.";19.6800;5.5100;3.3000;"17681";"itraconazol oraal 100 mg";false;true;"_";true;false;false;true;false
"2369668";"KBCB";"0010470";"G";"13755-612";"O";"Itraconazole EG harde caps. 60x 100mg";"_";"00011";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";45.5200;"_";"_";"_";"_";"harde caps.";19.6800;11.8100;7.0200;"17681";"itraconazol oraal 100 mg";false;true;"_";true;false;false;true;false
"2371557";"IEBA";"0007260";"G";"844-612";"O";"Alendronate EG tabl. 28x 10mg";"_";"00002";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";13.4400;"_";"_";"_";"_";"tabl.";11.0700;3.1000;1.8600;"802";"alendroninezuur oraal 10 mg";false;true;"_";true;false;false;true;false
"2371573";"IEBA";"0007260";"G";"844-612";"O";"Alendronate EG tabl. 98x 10mg";"_";"00002";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";28.6700;"_";"_";"_";"_";"tabl.";7.9500;7.7900;4.6400;"802";"alendroninezuur oraal 10 mg";false;true;"_";true;false;false;true;false
"2274652";"KBDA";"0010538";"G";"26435-1636";"O";"Terbinafine Sandoz tabl. (deelb.) 28x 250mg";"_";"00010";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";28.9000;"_";"_";"_";"_";"tabl. (deelb.)";28.0400;7.8500;4.6700;"30106";"terbinafine oraal 250 mg";false;true;"_";true;false;false;true;false
"2329555";"OACE";"0014092";"_";"14431-828";"O";"Lamisil gel Dermgel 15g 10mg/1g";"_";"00580";"_";1;"x";15.0000;"g";"_";"_";0.0000;"_";"_";"_";"_";"_";10.8200;"_";"_";"_";"_";"gel Dermgel";72.1300;10.8200;10.8200;"30080";"terbinafine gel cutaan 10 mg / 1 g [no switch: lokaal]";false;false;"_";false;false;false;true;false
"2274660";"KBDA";"0010538";"G";"26435-1636";"O";"Terbinafine Sandoz tabl. (deelb.) 56x 250mg";"_";"00010";"_";56;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";46.0800;"_";"_";"_";"_";"tabl. (deelb.)";21.2500;11.9000;7.1000;"30106";"terbinafine oraal 250 mg";false;true;"_";true;false;false;true;false
"2339646";"KBCB";"0010470";"G";"13763-1289";"O";"Itraconazole Mylan harde caps. 4x 100mg";"_";"00011";"_";4;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";7.6000;"_";"_";"_";"_";"harde caps.";27.0000;1.0800;0.6500;"17681";"itraconazol oraal 100 mg";false;true;"_";true;false;false;true;false
"2339653";"KBCB";"0010470";"G";"13763-1289";"O";"Itraconazole Mylan harde caps. 60x 100mg";"_";"00011";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";47.3800;"_";"_";"_";"_";"harde caps.";19.8300;11.9000;7.2800;"17681";"itraconazol oraal 100 mg";false;true;"_";true;false;false;true;false
"2339661";"KBCB";"0010470";"G";"13763-1289";"O";"Itraconazole Mylan harde caps. 28x 100mg";"_";"00011";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";21.1600;"_";"_";"_";"_";"harde caps.";20.5400;5.7500;3.4500;"17681";"itraconazol oraal 100 mg";false;true;"_";true;false;false;true;false
"2339679";"KBCB";"0010470";"G";"13763-1289";"O";"Itraconazole Mylan harde caps. 15x 100mg";"_";"00011";"_";15;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";15.3400;"_";"_";"_";"_";"harde caps.";25.0000;3.7500;2.2500;"17681";"itraconazol oraal 100 mg";false;true;"_";true;false;false;true;false
"2371532";"IEBA";"0007260";"G";"844-612";"O";"Alendronate EG tabl. 4x 70mg";"_";"00002";"_";4;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";13.0500;"_";"_";"_";"_";"tabl.";74.0000;2.9600;1.7800;"836";"alendroninezuur oraal 70 mg";false;true;"_";true;false;false;true;false
"2371540";"IEBA";"0007260";"G";"844-612";"O";"Alendronate EG tabl. 12x 70mg";"_";"00002";"_";12;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";24.1400;"_";"_";"_";"_";"tabl.";55.9200;6.7100;4.0000;"836";"alendroninezuur oraal 70 mg";false;true;"_";true;false;false;true;false
"2339620";"LBAA";"0011874";"_";"18309-414";"O";"Nanogam inf. oploss. i.v. [flac.] 1x 1g/20ml";"_";"00064";"_";1;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"inf. oploss. i.v. [flac.]";0.0000;0.0000;0.0000;"16659";"immunoglobulinen infusie 1 g / 20 ml [NOVOS: biological]";false;false;"_";false;false;false;true;false
"2520559";"LBAA";"0011874";"_";"18309-414";"O";"Nanogam inf. oploss. i.v. [flac.] 1x 2,5g/50ml";"_";"00064";"_";1;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"inf. oploss. i.v. [flac.]";0.0000;0.0000;0.0000;"16725";"immunoglobulinen infusie 2,5 g / 50 ml [NOVOS: biological]";false;false;"_";false;false;false;true;false
"2520567";"LBAA";"0011874";"_";"18309-414";"O";"Nanogam inf. oploss. i.v. [flac.] 1x 5g/100ml";"_";"00064";"_";1;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"inf. oploss. i.v. [flac.]";0.0000;0.0000;0.0000;"16808";"immunoglobulinen infusie 5 g / 100 ml [NOVOS: biological]";false;false;"_";false;false;false;true;false
"2520575";"LBAA";"0011874";"_";"18309-414";"O";"Nanogam inf. oploss. i.v. [flac.] 1x 10g/200ml";"_";"00064";"_";1;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"inf. oploss. i.v. [flac.]";0.0000;0.0000;0.0000;"16634";"immunoglobulinen infusie 10 g / 200 ml [NOVOS: biological]";false;false;"_";false;false;false;true;false
"2520583";"LBAA";"0011874";"_";"18309-414";"O";"Nanogam inf. oploss. i.v. [flac.] 1x 20g/400ml";"_";"00064";"_";1;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"inf. oploss. i.v. [flac.]";0.0000;0.0000;0.0000;"16691";"immunoglobulinen infusie 20 g / 400 ml [NOVOS: biological]";false;false;"_";false;false;false;true;false
"2340149";"GBAC";"0006213";"_";"25833-1636";"O";"Tamsulosine Sandoz harde caps. geregul. afgifte 30x 0,4mg";"_";"00082";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";18.2700;"_";"_";"_";"_";"harde caps. geregul. afgifte";60.9000;18.2700;18.2700;"29710";"tamsulosine oraal (gereg. afgifte) 0,4 mg";false;false;"_";false;false;false;true;false
"2340156";"GBAC";"0006213";"_";"25833-1636";"O";"Tamsulosine Sandoz harde caps. geregul. afgifte 90x 0,4mg";"_";"00082";"_";90;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";30.0000;"_";"_";"_";"_";"harde caps. geregul. afgifte";33.3300;30.0000;30.0000;"29710";"tamsulosine oraal (gereg. afgifte) 0,4 mg";false;false;"_";false;false;false;true;false
"2562817";"GBAC";"0006213";"_";"25833-1636";"O";"Tamsulosine Sandoz harde caps. geregul. afgifte 200x 0,4mg";"_";"00082";"_";200;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";54.9800;"_";"_";"_";"_";"harde caps. geregul. afgifte";27.4900;54.9800;54.9800;"29710";"tamsulosine oraal (gereg. afgifte) 0,4 mg";false;false;"_";false;false;false;true;false
"2276186";"AMG";"0017327";"_";"23200-1446";"O";"Revatio filmomh. tabl. 90x 20mg";"_";"00009";"_";90;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"filmomh. tabl.";0.0000;0.0000;0.0000;"28662";"sildenafil oraal 20 mg";false;false;"_";false;false;false;true;false
"2450146";"CABA";"0002634";"_";"11551-1610";"U";"Gaviscon 1/200 siroop susp. (zakjes) Advance Munt 20x10ml";"_";"00669";"_";20;"x";10.0000;"ml";"_";"_";0.0000;"_";"_";"_";"_";"_";10.4500;"_";"_";"_";"_";"siroop susp. (zakjes) Advance Munt";5.2300;10.4500;10.4500;"1040";"alginaat + waterstofcarbonaat oraal 1 g + 200 mg / 10 ml";false;false;"_";false;false;false;true;false
"2360139";"CDBB";"0002931";"_";"20008-612";"O";"Ondansetron EG inj./inf. oploss. [amp.] 5x 4mg/2ml";"_";"00101";"_";5;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"inj./inf. oploss. i.m./i.v. [amp.]";0.0000;0.0000;0.0000;"23911";"ondansetron injectie/infusie 4 mg / 2 ml";false;false;"_";false;false;false;true;false
"2360154";"CDBB";"0002931";"_";"20008-612";"O";"Ondansetron EG inj./inf. oploss. [amp.] 5x 8mg/4ml";"_";"00101";"_";5;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"inj./inf. oploss. i.m./i.v. [amp.]";0.0000;0.0000;0.0000;"23945";"ondansetron injectie/infusie 8 mg / 4 ml";false;false;"_";false;false;false;true;false
"2360105";"CDBB";"0002931";"_";"20008-612";"O";"Ondansetron EG filmomh. tabl. 10x 8mg";"_";"00009";"_";10;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"h";31.8300;"_";"_";"_";"_";"filmomh. tabl.";0.0000;0.0000;0.0000;"23952";"ondansetron oraal 8 mg";false;false;"_";false;false;false;true;false
"2257178";"FBAAC";"0005355";"G";"11676-760";"U";"Lindynette 20 0,02/0,075 omh. tabl. 3x21";"_";"00046";"_";3;"x";21.0000;"x";"_";"_";0.0000;"_";"_";"_";"R";"aJ cx";11.0500;"_";"_";"_";"_";"omh. tabl.";11.5400;7.2700;7.2700;"11585";"ethinylestradiol + gestodeen oraal 0,02 mg + 0,075 mg [no switch: oraal anticonceptivum]";false;true;"_";true;false;false;true;false
"2257186";"FBAAC";"0005355";"G";"11684-760";"U";"Lindynette 30 0,03/0,075 omh. tabl. 6x21";"_";"00046";"_";6;"x";21.0000;"x";"_";"_";0.0000;"_";"_";"_";"R";"aJ cx";16.7500;"_";"_";"_";"_";"omh. tabl.";10.7500;13.5500;13.5500;"11668";"ethinylestradiol + gestodeen oraal 0,03 mg + 0,075 mg [no switch: oraal anticonceptivum]";false;true;"_";true;false;false;true;false
"2314763";"FBAAC";"0005355";"G";"11684-760";"U";"Lindynette 30 0,03/0,075 omh. tabl. 13x21";"_";"00046";"_";13;"x";21.0000;"x";"_";"_";0.0000;"_";"_";"_";"R";"aJ cx";32.1000;"_";"_";"_";"_";"omh. tabl.";10.0600;27.4600;27.4600;"11668";"ethinylestradiol + gestodeen oraal 0,03 mg + 0,075 mg [no switch: oraal anticonceptivum]";false;true;"_";true;false;false;true;false
"2257160";"FBAAC";"0005355";"G";"11676-760";"U";"Lindynette 20 0,02/0,075 omh. tabl. 6x21";"_";"00046";"_";6;"x";21.0000;"x";"_";"_";0.0000;"_";"_";"_";"R";"aJ cx";16.7500;"_";"_";"_";"_";"omh. tabl.";10.7500;13.5500;13.5500;"11585";"ethinylestradiol + gestodeen oraal 0,02 mg + 0,075 mg [no switch: oraal anticonceptivum]";false;true;"_";true;false;false;true;false
"2357200";"CEDAA";"0003194";"_";"11973-1602";"O";"Grains de Vals Senna omh. tabl. 20x 16mg";"_";"00046";"_";20;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";5.6500;"_";"_";"_";"_";"omh. tabl.";28.2500;5.6500;5.6500;"5462";"Cassia senna oraal 16 mg";false;false;"_";false;false;false;true;false
"2872729";"GBAC";"0006213";"_";"25809-612";"O";"Tamsulosine EG harde caps. geregul. afgifte 200x 0,4mg";"_";"00082";"_";200;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";55.0000;"_";"_";"_";"_";"harde caps. geregul. afgifte";27.5000;55.0000;55.0000;"29710";"tamsulosine oraal (gereg. afgifte) 0,4 mg";false;false;"_";false;false;false;true;false
"2322444";"GBAC";"0006213";"_";"25809-612";"O";"Tamsulosine EG harde caps. geregul. afgifte 90x 0,4mg";"_";"00082";"_";90;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";38.4000;"_";"_";"_";"_";"harde caps. geregul. afgifte";42.6700;38.4000;38.4000;"29710";"tamsulosine oraal (gereg. afgifte) 0,4 mg";false;false;"_";false;false;false;true;false
"2322451";"GBAC";"0006213";"_";"25809-612";"O";"Tamsulosine EG harde caps. geregul. afgifte 30x 0,4mg";"_";"00082";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";19.5000;"_";"_";"_";"_";"harde caps. geregul. afgifte";65.0000;19.5000;19.5000;"29710";"tamsulosine oraal (gereg. afgifte) 0,4 mg";false;false;"_";false;false;false;true;false
"2721587";"AMC";"0017319";"_";"28613-299";"O";"Ventavis verneveloploss. [amp.] 168x 10µg/1ml";"_";"00587";"_";168;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"verneveloploss. [amp.]";0.0000;0.0000;0.0000;"16527";"iloprost inhalatie 10 µg / 1 ml [no switch: inhalatie]";false;false;"_";false;false;false;true;false
