"mppcv";"Stofcv";"ppid";"hyr_";"hyrcv_";"mpcv_";"mppnm_";"ppq";"ppgal";"InRank";"StofNm_";"Dim";"InX";"InQ";"InU";"Add";"InBasQ";"InBasU";"InQ2";"InU2";"Amb";"Hosp"
"1625516";"00650";"1";"FBAAB";"0005348";"19091-1222";"Nora-30 0,03/0,15 omh. tabl. 3x21";0;"omh. tabl.";1;"ethinylestradiol";;;0.0300;"mg";;0.0000;;0.0000;;true;false
"1625516";"01046";"1";"FBAAB";"0005348";"19091-1222";"Nora-30 0,03/0,15 omh. tabl. 3x21";0;"omh. tabl.";2;"levonorgestrel";;;0.1500;"mg";;0.0000;;0.0000;;true;false
"2383115";"00650";"1";"FBAAB";"0005348";"19091-1222";"Nora-30 0,03/0,15 omh. tabl. 6x21";0;"omh. tabl.";1;"ethinylestradiol";;;0.0300;"mg";;0.0000;;0.0000;;true;false
"2383115";"01046";"1";"FBAAB";"0005348";"19091-1222";"Nora-30 0,03/0,15 omh. tabl. 6x21";0;"omh. tabl.";2;"levonorgestrel";;;0.1500;"mg";;0.0000;;0.0000;;true;false
"2383107";"00650";"1";"FBAAB";"0005348";"19091-1222";"Nora-30 0,03/0,15 omh. tabl. 13x21";0;"omh. tabl.";1;"ethinylestradiol";;;0.0300;"mg";;0.0000;;0.0000;;true;false
"2383107";"01046";"1";"FBAAB";"0005348";"19091-1222";"Nora-30 0,03/0,15 omh. tabl. 13x21";0;"omh. tabl.";2;"levonorgestrel";;;0.1500;"mg";;0.0000;;0.0000;;true;false
"3175494";"00156";"1";"KABBA";"0009837";"2758-612";"Azithromycine EG filmomh. tabl. 12x 250mg";0;"filmomh. tabl.";1;"azithromycine";;;250.0000;"mg";;0.0000;;0.0000;;true;false
"2369999";"00156";"1";"KABBA";"0009837";"2758-612";"Azithromycine EG filmomh. tabl. 6x 250mg";0;"filmomh. tabl.";1;"azithromycine";;;250.0000;"mg";;0.0000;;0.0000;;true;false
"3175502";"00156";"1";"KABBA";"0009837";"2758-612";"Azithromycine EG filmomh. tabl. 24x 250mg";0;"filmomh. tabl.";1;"azithromycine";;;250.0000;"mg";;0.0000;;0.0000;;true;false
"2371722";"00156";"1";"KABBA";"0009837";"2758-612";"Azithromycine EG filmomh. tabl. (deelb.) 6x 500mg";0;"filmomh. tabl. (deelb.)";1;"azithromycine";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"2369981";"00156";"1";"KABBA";"0009837";"2758-612";"Azithromycine EG filmomh. tabl. (deelb.) 3x 500mg";0;"filmomh. tabl. (deelb.)";1;"azithromycine";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"3175510";"00156";"1";"KABBA";"0009837";"2758-612";"Azithromycine EG filmomh. tabl. (deelb.) 24x 500mg";0;"filmomh. tabl. (deelb.)";1;"azithromycine";;;500.0000;"mg";;0.0000;;0.0000;;true;false
"1684265";"02132";"1";"JCAAE";"0008201";"24372-828";"Seroxat filmomh. tabl. (deelb.) 28x 30mg";0;"filmomh. tabl. (deelb.)";1;"paroxetine";;;30.0000;"mg";;0.0000;;0.0000;;true;false
"2583110";"00640";"1";"FCBAA";"0005702";"8474-315";"Duogestan 3x (25x+14x)";25;"tabl.";1;"estradiol";;;1.0000;"mg";;0.0000;;0.0000;;true;false
"2583110";"01466";"2";"FCBAA";"0005702";"8474-315";"Duogestan 3x (25x+14x)";14;"zachte caps.";1;"progesteron";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"2326049";"01266";"1";"JEBAA";"0008417";"18820-943";"Nicorette medic. kauwgom Freshmint 30x 2mg";0;"medic. kauwgom Freshmint";1;"nicotine";;;2.0000;"mg";;0.0000;;0.0000;;true;false
"2326056";"01266";"1";"JEBAA";"0008417";"18820-943";"Nicorette medic. kauwgom Freshmint 105x 2mg";0;"medic. kauwgom Freshmint";1;"nicotine";;;2.0000;"mg";;0.0000;;0.0000;;true;false
"2326064";"01266";"1";"JEBAA";"0008417";"18820-943";"Nicorette medic. kauwgom Freshmint 105x 4mg";0;"medic. kauwgom Freshmint";1;"nicotine";;;4.0000;"mg";;0.0000;;0.0000;;true;false
"2571594";"01176";"1";"OFC";"0014944";"18853-2006";"Nidazea gel 25g 7,5mg/1g";0;"gel";1;"metronidazol";;;7.5000;"mg";"/";1.0000;"g";0.0000;;true;false
"2953214";"00825";"1";"EACC";"0004366";"11783-1636";"Glimepiride Sandoz tabl. (deelb.) 120x 2mg";0;"tabl. (deelb.)";1;"glimepiride";;;2.0000;"mg";;0.0000;;0.0000;;true;false
"2354090";"00825";"1";"EACC";"0004366";"11783-1636";"Glimepiride Sandoz tabl. (deelb.) 30x 2mg";0;"tabl. (deelb.)";1;"glimepiride";;;2.0000;"mg";;0.0000;;0.0000;;true;false
"2354108";"00825";"1";"EACC";"0004366";"11783-1636";"Glimepiride Sandoz tabl. (deelb.) 60x 2mg";0;"tabl. (deelb.)";1;"glimepiride";;;2.0000;"mg";;0.0000;;0.0000;;true;false
"2386043";"00772";"1";"DAABA";"0003590";"19349-1115";"Novolizer Formoterol inhalatiepdr. (patr.) 60dos. 12µg/1dos.";0;"inhalatiepdr. (patr.) [Novolizer]";1;"formoterol fumaraat";;;12.0000;"µg";"/";1.0000;"dos.";0.0000;;true;false
"2953248";"00825";"1";"EACC";"0004366";"11783-1636";"Glimepiride Sandoz tabl. (deelb.) 120x 3mg";0;"tabl. (deelb.)";1;"glimepiride";;;3.0000;"mg";;0.0000;;0.0000;;true;false
"2354124";"00825";"1";"EACC";"0004366";"11783-1636";"Glimepiride Sandoz tabl. (deelb.) 60x 3mg";0;"tabl. (deelb.)";1;"glimepiride";;;3.0000;"mg";;0.0000;;0.0000;;true;false
"2354116";"00825";"1";"EACC";"0004366";"11783-1636";"Glimepiride Sandoz tabl. (deelb.) 30x 3mg";0;"tabl. (deelb.)";1;"glimepiride";;;3.0000;"mg";;0.0000;;0.0000;;true;false
"2953164";"00825";"1";"EACC";"0004366";"11783-1636";"Glimepiride Sandoz tabl. (deelb.) 120x 4mg";0;"tabl. (deelb.)";1;"glimepiride";;;4.0000;"mg";;0.0000;;0.0000;;true;false
"2354132";"00825";"1";"EACC";"0004366";"11783-1636";"Glimepiride Sandoz tabl. (deelb.) 30x 4mg";0;"tabl. (deelb.)";1;"glimepiride";;;4.0000;"mg";;0.0000;;0.0000;;true;false
"2354140";"00825";"1";"EACC";"0004366";"11783-1636";"Glimepiride Sandoz tabl. (deelb.) 60x 4mg";0;"tabl. (deelb.)";1;"glimepiride";;;4.0000;"mg";;0.0000;;0.0000;;true;false
"2352441";"01807";"1";"JGAAA";"0008730";"28266-1636";"Valproate Sandoz 87/200 tabl. verl. afgifte (deelb.) 300 100x";0;"tabl. verl. afgifte (deelb.) 300";1;"valproïnezuur";;;87.0000;"mg";;0.0000;;0.0000;;true;false
"2352441";"01808";"1";"JGAAA";"0008730";"28266-1636";"Valproate Sandoz 87/200 tabl. verl. afgifte (deelb.) 300 100x";0;"tabl. verl. afgifte (deelb.) 300";2;"valproaat natrium";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"2352466";"01807";"1";"JGAAA";"0008730";"28266-1636";"Valproate Sandoz 145/333 tabl. verl. afgifte (deelb.) 500 100x";0;"tabl. verl. afgifte (deelb.) 500";1;"valproïnezuur";;;145.0000;"mg";;0.0000;;0.0000;;true;false
"2352466";"01808";"1";"JGAAA";"0008730";"28266-1636";"Valproate Sandoz 145/333 tabl. verl. afgifte (deelb.) 500 100x";0;"tabl. verl. afgifte (deelb.) 500";2;"valproaat natrium";;;333.0000;"mg";;0.0000;;0.0000;;true;false
"2509412";"01397";"1";"AGAG";"0000950";"6619-1701";"Coversyl filmomh. tabl. (deelb.) 30x 5mg";0;"filmomh. tabl. (deelb.)";1;"perindopril arginine";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2572477";"01397";"1";"AGAG";"0000950";"6619-1701";"Coversyl filmomh. tabl. (deelb.) 90x 5mg";0;"filmomh. tabl. (deelb.)";1;"perindopril arginine";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2572485";"01397";"1";"AGAG";"0000950";"6619-1701";"Coversyl filmomh. tabl. 90x 10mg";0;"filmomh. tabl.";1;"perindopril arginine";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2509420";"01397";"1";"AGAG";"0000950";"6619-1701";"Coversyl filmomh. tabl. 60x 10mg";0;"filmomh. tabl.";1;"perindopril arginine";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2870582";"00248";"1";"DADBA";"0003756";"3855-1636";"Budesonide Sandoz vernevelsusp. [0,25mg/ml] 20x 0,5mg/2ml";0;"vernevelsusp. (unidose) [0,25 mg/ml]";1;"budesonide";;;0.5000;"mg";"/";2.0000;"ml";0.0000;;true;false
"2487791";"01347";"1";"JBDE";"0007955";"13276-935";"Invega tabl. verl. afgifte 28x 3mg";0;"tabl. verl. afgifte";1;"paliperidon";;;3.0000;"mg";;0.0000;;0.0000;;true;false
"3026200";"00248";"1";"DADBA";"0003756";"3855-1636";"Budesonide Sandoz vernevelsusp. [0,25mg/ml] 60x 0,5mg/2ml";0;"vernevelsusp. (unidose) [0,25 mg/ml]";1;"budesonide";;;0.5000;"mg";"/";2.0000;"ml";0.0000;;true;false
"2870574";"00248";"1";"DADBA";"0003756";"3855-1636";"Budesonide Sandoz vernevelsusp. [0,5mg/ml] 20x 1mg/2ml";0;"vernevelsusp. (unidose) [0,5 mg/ml]";1;"budesonide";;;1.0000;"mg";"/";2.0000;"ml";0.0000;;true;false
"3026218";"00248";"1";"DADBA";"0003756";"3855-1636";"Budesonide Sandoz vernevelsusp. [0,5mg/ml] 60x 1mg/2ml";0;"vernevelsusp. (unidose) [0,5 mg/ml]";1;"budesonide";;;1.0000;"mg";"/";2.0000;"ml";0.0000;;true;false
"2354165";"01538";"1";"KDED";"0019554";"6510-1628";"Copegus filmomh. tabl. 56x 400mg";0;"filmomh. tabl.";1;"ribavirine";;;400.0000;"mg";;0.0000;;0.0000;;true;false
"2372936";"00672";"1";"ALHA";"0001743";"13045-1263";"Inegy 10/20 tabl. 98x";0;"tabl.";1;"ezetimibe";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2372936";"01615";"1";"ALHA";"0001743";"13045-1263";"Inegy 10/20 tabl. 98x";0;"tabl.";2;"simvastatine";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"2372944";"00672";"1";"ALHA";"0001743";"13045-1263";"Inegy 10/40 tabl. 98x";0;"tabl.";1;"ezetimibe";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2372944";"01615";"1";"ALHA";"0001743";"13045-1263";"Inegy 10/40 tabl. 98x";0;"tabl.";2;"simvastatine";;;40.0000;"mg";;0.0000;;0.0000;;true;false
"2372951";"00672";"1";"ALHA";"0001743";"13045-1263";"Inegy 10/80 tabl. 98x";0;"tabl.";1;"ezetimibe";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2372951";"01615";"1";"ALHA";"0001743";"13045-1263";"Inegy 10/80 tabl. 98x";0;"tabl.";2;"simvastatine";;;80.0000;"mg";;0.0000;;0.0000;;true;false
"2455236";"01439";"1";"KBCD";"0010504";"19422-1263";"Noxafil siroop susp. 105ml 200mg/5ml";0;"siroop susp.";1;"posaconazol";;;200.0000;"mg";"/";5.0000;"ml";0.0000;;true;false
"2556611";"00807";"1";"TCA";"0016485";"18267-1032";"Naglazyme inf. oploss. (conc.) i.v. [flac.] 1x 5mg/5ml";0;"inf. oploss. (conc.) i.v. [flac.]";1;"galsulfase";;;5.0000;"mg";"/";5.0000;"ml";0.0000;;true;false
"2494409";"01573";"1";"JFBE";"0008599";"18713-1909";"Neupro transderm. pleister 7x 2mg/24u";0;"transderm. pleister";1;"rotigotine";;;2.0000;"mg";"/";24.0000;"u";0.0000;;true;false
"2494417";"01573";"1";"JFBE";"0008599";"18713-1909";"Neupro transderm. pleister 28x 2mg/24u";0;"transderm. pleister";1;"rotigotine";;;2.0000;"mg";"/";24.0000;"u";0.0000;;true;false
"2494433";"01573";"1";"JFBE";"0008599";"18713-1909";"Neupro transderm. pleister 28x 4mg/24u";0;"transderm. pleister";1;"rotigotine";;;4.0000;"mg";"/";24.0000;"u";0.0000;;true;false
"2494458";"01573";"1";"JFBE";"0008599";"18713-1909";"Neupro transderm. pleister 28x 6mg/24u";0;"transderm. pleister";1;"rotigotine";;;6.0000;"mg";"/";24.0000;"u";0.0000;;true;false
"2750180";"01188";"1";"OLH";"0014951";"1172-1537";"Alopexy cut. oploss. 1x60ml 20mg/1ml";0;"cut. oploss.";1;"minoxidil";;;20.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"2750198";"01188";"1";"OLH";"0014951";"1172-1537";"Alopexy cut. oploss. 3x60ml 20mg/1ml";0;"cut. oploss.";1;"minoxidil";;;20.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"2386100";"01189";"1";"JCDC";"0008110";"17434-1818";"Mirtazapine Teva orodisp. tabl. 60x 15mg";0;"orodisp. tabl.";1;"mirtazapine";;;15.0000;"mg";;0.0000;;0.0000;;true;false
"2386126";"01189";"1";"JCDC";"0008110";"17434-1818";"Mirtazapine Teva orodisp. tabl. 60x 30mg";0;"orodisp. tabl.";1;"mirtazapine";;;30.0000;"mg";;0.0000;;0.0000;;true;false
"2386068";"01189";"1";"JCDC";"0008110";"17434-1818";"Mirtazapine Teva orodisp. tabl. 60x 45mg";0;"orodisp. tabl.";1;"mirtazapine";;;45.0000;"mg";;0.0000;;0.0000;;true;false
"3414141";"00221";"1";"AADC";"0025817";"33514-1701";"Bipressil 5/10 filmomh. tabl. (deelb.) 90x";0;"filmomh. tabl. (deelb.)";1;"bisoprolol fumaraat";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3414141";"01397";"1";"AADC";"0025817";"33514-1701";"Bipressil 5/10 filmomh. tabl. (deelb.) 90x";0;"filmomh. tabl. (deelb.)";2;"perindopril arginine";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2494474";"01573";"1";"JFBE";"0008599";"18713-1909";"Neupro transderm. pleister 28x 8mg/24u";0;"transderm. pleister";1;"rotigotine";;;8.0000;"mg";"/";24.0000;"u";0.0000;;true;false
"2385565";"00702";"1";"HCAB";"0006601";"16345-1800";"Matrifen transderm. pleister 5x 100µg/1u";0;"transderm. pleister";1;"fentanyl";;;100.0000;"µg";"/";1.0000;"u";0.0000;;true;false
"2335602";"01873";"1";"TCA";"0016485";"18218-2097";"Myozyme inf. oploss. conc. (pdr.) i.v. [flac.] 1x 50mg";0;"inf. oploss. conc. (pdr.) i.v. [flac.]";1;"alglucosidase alfa";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"2321990";"01740";"1";"PEFA";"0015479";"8482-125";"Duotrav 5/40 ocul. druppels oploss. 3x2,5ml";0;"ocul. druppels oploss.";1;"timolol";;;5.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"2321990";"01774";"1";"PEFA";"0015479";"8482-125";"Duotrav 5/40 ocul. druppels oploss. 3x2,5ml";0;"ocul. druppels oploss.";2;"travoprost";;;40.0000;"µg";"/";1.0000;"ml";0.0000;;true;false
"2285252";"01735";"1";"KACD";"0009944";"27763-1446";"Tygacil inf. oploss. (pdr.) i.v. [flac.] 10x 50mg";0;"inf. oploss. (pdr.) i.v. [flac.]";1;"tigecycline";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"2321685";"00886";"1";"IEBC";"0007294";"3525-1628";"Bonviva inj. oploss. i.v. [voorgev. spuit] 1x 3mg/3ml";0;"inj. oploss. i.v. [voorgev. spuit]";1;"ibandroninezuur";;;3.0000;"mg";"/";3.0000;"ml";0.0000;;true;false
"2345502";"00947";"1";"AADF";"0000166";"5918-2097";"Co-Aprovel 300/25 filmomh. tabl. 28x";0;"filmomh. tabl.";1;"irbesartan";;;300.0000;"mg";;0.0000;;0.0000;;true;false
"2345502";"00866";"1";"AADF";"0000166";"5918-2097";"Co-Aprovel 300/25 filmomh. tabl. 28x";0;"filmomh. tabl.";2;"hydrochloorthiazide";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"2345510";"00947";"1";"AADF";"0000166";"5918-2097";"Co-Aprovel 300/25 filmomh. tabl. 98x";0;"filmomh. tabl.";1;"irbesartan";;;300.0000;"mg";;0.0000;;0.0000;;true;false
"2345510";"00866";"1";"AADF";"0000166";"5918-2097";"Co-Aprovel 300/25 filmomh. tabl. 98x";0;"filmomh. tabl.";2;"hydrochloorthiazide";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"2321610";"00213";"1";"PEFA";"0015479";"11510-166";"Ganfort 0,3/5 ocul. druppels oploss. 3x3ml";0;"ocul. druppels oploss.";1;"bimatoprost";;;0.3000;"mg";"/";1.0000;"ml";0.0000;;true;false
"2321610";"01740";"1";"PEFA";"0015479";"11510-166";"Ganfort 0,3/5 ocul. druppels oploss. 3x3ml";0;"ocul. druppels oploss.";2;"timolol";;;5.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"0130559";"01245";"1";"NABA";"0013367";"10728-1560";"Fluocaril 3,3/7,6 tandpasta Munt 75ml";0;"tandpasta Munt";1;"fluoride natrium";;;3.3000;"mg";"/";1.0000;"g";0.0000;;true;false
"0130559";"01246";"1";"NABA";"0013367";"10728-1560";"Fluocaril 3,3/7,6 tandpasta Munt 75ml";0;"tandpasta Munt";2;"monofluorofosfaat natrium";;;7.6000;"mg";"/";1.0000;"g";0.0000;;true;false
"2446789";"00941";"1";"LCBLA";"0012252";"3103-299";"Betaferon inj. oploss. (pdr.+solv.) s.c. [flac.+voorgev. spuit] 15x 250µg";0;"inj. oploss. (pdr. + solv.) s.c. [flac. + voorgev. spuit]";1;"interferon bèta-1b";;;250.0000;"µg";;0.0000;;0.0000;;true;false
"2490324";"00934";"1";"EAAAA";"0004192";"1867-2097";"Apidra inj. oploss. Solostar [voorgev. pen] 5x3ml 100E/1ml";0;"inj. oploss. i.v./s.c. Solostar [voorgev. pen]";1;"insuline glulisine";;;100.0000;"E";"/";1.0000;"ml";0.0000;;true;false
"2539856";"00933";"1";"EAADA";"0004259";"14597-2097";"Lantus inj. oploss. s.c. Solostar [voorgev. pen] 5x3ml 100E/1ml";0;"inj. oploss. s.c. Solostar [voorgev. pen]";1;"insuline glargine";;;100.0000;"E";"/";1.0000;"ml";0.0000;;true;false
"2324937";"01817";"1";"LAAIB";"0020636";"30429-1263";"Zostavax inj. susp. (pdr.+solv.) s.c. [flac.+voorgev. spuit] 1dos.";0;"inj. susp. (pdr. + solv.) s.c. [flac. + voorgev. spuit]";1;"varicellavirus (levend verzwakt)";;;0.0000;;;0.0000;;0.0000;;true;false
"2567576";"00122";"1";"JBDA";"0007922";"75-1073";"Abilify inj. oploss. i.m. [flac.] 1x 9,75mg/1,3ml";0;"inj. oploss. i.m. [flac.]";1;"aripiprazol";;;9.7500;"mg";"/";1.3000;"ml";0.0000;;true;false
"2346310";"00651";"1";"FBAAD";"0005363";"29710-299";"Yasminelle 0,02/3 filmomh. tabl. 3x21";0;"filmomh. tabl.";1;"ethinylestradiol";;;0.0200;"mg";;0.0000;;0.0000;;true;false
"2346310";"00574";"1";"FBAAD";"0005363";"29710-299";"Yasminelle 0,02/3 filmomh. tabl. 3x21";0;"filmomh. tabl.";2;"drospirenon";;;3.0000;"mg";;0.0000;;0.0000;;true;false
"2677474";"00651";"1";"FBAAD";"0005363";"29710-299";"Yasminelle 0,02/3 filmomh. tabl. 6x21";0;"filmomh. tabl.";1;"ethinylestradiol";;;0.0200;"mg";;0.0000;;0.0000;;true;false
"2677474";"00574";"1";"FBAAD";"0005363";"29710-299";"Yasminelle 0,02/3 filmomh. tabl. 6x21";0;"filmomh. tabl.";2;"drospirenon";;;3.0000;"mg";;0.0000;;0.0000;;true;false
"2503795";"00299";"1";"AED";"0000620";"4523-612";"Carvedilol EG tabl. (deelb.) 98x 25mg";0;"tabl. (deelb.)";1;"carvedilol";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"2677466";"00651";"1";"FBAAD";"0005363";"29710-299";"Yasminelle 0,02/3 filmomh. tabl. 13x21";0;"filmomh. tabl.";1;"ethinylestradiol";;;0.0200;"mg";;0.0000;;0.0000;;true;false
"2677466";"00574";"1";"FBAAD";"0005363";"29710-299";"Yasminelle 0,02/3 filmomh. tabl. 13x21";0;"filmomh. tabl.";2;"drospirenon";;;3.0000;"mg";;0.0000;;0.0000;;true;false
"2388247";"00431";"1";"DBAA";"0003905";"27144-1800";"Toux-San Codeine siroop oploss. (zonder suiker) 200ml 5mg/5ml";0;"siroop oploss. (zonder suiker)";1;"codeïne fosfaat";;;5.0000;"mg";"/";5.0000;"ml";0.0000;;true;false
"3355534";"00646";"1";"LCBQA";"0012294";"9076-1446";"Enbrel inj. oploss. s.c. [voorgev. spuit] 12x 50mg/1ml";0;"inj. oploss. s.c. [voorgev. spuit]";1;"etanercept";;;50.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"2415586";"00862";"1";"LAAKA";"0011460";"11528-1263";"Gardasil inj. susp. i.m. [voorgev. spuit] 1x 0,5ml";0;"inj. susp. i.m. [voorgev. spuit]";1;"humaan papillomavirus types 6, 11, 16, 18 (L1-eiwitten)";;;0.5000;"ml";;0.0000;;0.0000;;true;false
"2380673";"01280";"1";"CHBA";"0012476";"22848-1578";"Rectogesic rect. zalf 30g 4mg/1g";0;"rect. zalf";1;"nitroglycerine";;;4.0000;"mg";"/";1.0000;"g";0.0000;;true;false
"2438646";"01318";"1";"CDBB";"0002931";"20016-711";"Ondansetron Fresenius Kabi inj./inf. oploss. i.v. [amp.] 5x 4mg/2ml";0;"inj./inf. oploss. i.v. [amp.]";1;"ondansetron";;;4.0000;"mg";"/";2.0000;"ml";0.0000;;true;false
"2389146";"01328";"1";"MACC";"0012666";"8912-2097";"Eloxatin inf. oploss. (conc.) i.v. [flac.] 1x 200mg/40ml";0;"inf. oploss. (conc.) i.v. [flac.]";1;"oxaliplatine";;;200.0000;"mg";"/";40.0000;"ml";0.0000;;true;false
"2335495";"01660";"1";"MGA";"0013227";"25593-1446";"Sutent harde caps. 30x 12,5mg";0;"harde caps.";1;"sunitinib";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2335503";"01660";"1";"MGA";"0013227";"25593-1446";"Sutent harde caps. 30x 25mg";0;"harde caps.";1;"sunitinib";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"2335511";"01660";"1";"MGA";"0013227";"25593-1446";"Sutent harde caps. 30x 50mg";0;"harde caps.";1;"sunitinib";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"3138443";"01572";"1";"LAAJA";"0011445";"23770-1529";"Rotateq (PIP) oploss. (unidose) 1x2ml";0;"oploss. (unidose)";1;"rotavirus, 5 types (levend verzwakt)";;;0.0000;;;0.0000;;0.0000;;true;false
"2322436";"01572";"1";"LAAJA";"0011445";"23770-1263";"Rotateq oploss. (unidose) 1x2ml";0;"oploss. (unidose)";1;"rotavirus, 5 types (levend verzwakt)";;;0.0000;;;0.0000;;0.0000;;true;false
"2341543";"01242";"1";"LCBMA";"0012278";"27797-331";"Tysabri inf. oploss. (conc.) i.v. [flac.] 1x 300mg/15ml";0;"inf. oploss. (conc.) i.v. [flac.]";1;"natalizumab";;;300.0000;"mg";"/";15.0000;"ml";0.0000;;true;false
"2473957";"00602";"1";"KDDB";"0010926";"2899-406";"Baraclude filmomh. tabl. 30x 0,5mg";0;"filmomh. tabl.";1;"entecavir";;;0.5000;"mg";;0.0000;;0.0000;;true;false
"2425114";"00602";"1";"KDDB";"0010926";"2899-406";"Baraclude filmomh. tabl. 30x 1mg";0;"filmomh. tabl.";1;"entecavir";;;1.0000;"mg";;0.0000;;0.0000;;true;false
"2576361";"00820";"1";"JKCA";"0009415";"25973-1982";"Tavonin filmomh. tabl. 90x 120mg";0;"filmomh. tabl.";1;"Ginkgo biloba (extract, EGb761)";;;120.0000;"mg";;0.0000;;0.0000;;true;false
"2380657";"00820";"1";"JKCA";"0009415";"25973-1982";"Tavonin filmomh. tabl. 60x 120mg";0;"filmomh. tabl.";1;"Ginkgo biloba (extract, EGb761)";;;120.0000;"mg";;0.0000;;0.0000;;true;false
"2380640";"00820";"1";"JKCA";"0009415";"25973-1982";"Tavonin filmomh. tabl. 30x 120mg";0;"filmomh. tabl.";1;"Ginkgo biloba (extract, EGb761)";;;120.0000;"mg";;0.0000;;0.0000;;true;false
"2524163";"00702";"1";"HCAB";"0006601";"16345-1800";"Matrifen transderm. pleister 2x 12µg/1u";0;"transderm. pleister";1;"fentanyl";;;12.0000;"µg";"/";1.0000;"u";0.0000;;true;false
"2385458";"00702";"1";"HCAB";"0006601";"16345-1800";"Matrifen transderm. pleister 10x 12µg/1u";0;"transderm. pleister";1;"fentanyl";;;12.0000;"µg";"/";1.0000;"u";0.0000;;true;false
"2385441";"00702";"1";"HCAB";"0006601";"16345-1800";"Matrifen transderm. pleister 5x 12µg/1u";0;"transderm. pleister";1;"fentanyl";;;12.0000;"µg";"/";1.0000;"u";0.0000;;true;false
"2385482";"00702";"1";"HCAB";"0006601";"16345-1800";"Matrifen transderm. pleister 10x 25µg/1u";0;"transderm. pleister";1;"fentanyl";;;25.0000;"µg";"/";1.0000;"u";0.0000;;true;false
"2385474";"00702";"1";"HCAB";"0006601";"16345-1800";"Matrifen transderm. pleister 5x 25µg/1u";0;"transderm. pleister";1;"fentanyl";;;25.0000;"µg";"/";1.0000;"u";0.0000;;true;false
"2524189";"00702";"1";"HCAB";"0006601";"16345-1800";"Matrifen transderm. pleister 2x 25µg/1u";0;"transderm. pleister";1;"fentanyl";;;25.0000;"µg";"/";1.0000;"u";0.0000;;true;false
"2385516";"00702";"1";"HCAB";"0006601";"16345-1800";"Matrifen transderm. pleister 10x 50µg/1u";0;"transderm. pleister";1;"fentanyl";;;50.0000;"µg";"/";1.0000;"u";0.0000;;true;false
"2618999";"00489";"1";"LDAAC";"0012385";"612-1263";"Aerius orodisp. tabl. 30x 2,5mg";0;"orodisp. tabl.";1;"desloratadine";;;2.5000;"mg";;0.0000;;0.0000;;true;false
"2385508";"00702";"1";"HCAB";"0006601";"16345-1800";"Matrifen transderm. pleister 5x 50µg/1u";0;"transderm. pleister";1;"fentanyl";;;50.0000;"µg";"/";1.0000;"u";0.0000;;true;false
"2340396";"01658";"1";"JIAAF";"0009225";"25478-612";"Sumatriptan EG tabl. 12x 100mg";0;"tabl.";1;"sumatriptan";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"2385532";"00702";"1";"HCAB";"0006601";"16345-1800";"Matrifen transderm. pleister 5x 75µg/1u";0;"transderm. pleister";1;"fentanyl";;;75.0000;"µg";"/";1.0000;"u";0.0000;;true;false
"2385540";"00702";"1";"HCAB";"0006601";"16345-1800";"Matrifen transderm. pleister 10x 75µg/1u";0;"transderm. pleister";1;"fentanyl";;;75.0000;"µg";"/";1.0000;"u";0.0000;;true;false
"2385573";"00702";"1";"HCAB";"0006601";"16345-1800";"Matrifen transderm. pleister 10x 100µg/1u";0;"transderm. pleister";1;"fentanyl";;;100.0000;"µg";"/";1.0000;"u";0.0000;;true;false
"3245461";"02012";"1";"AADE";"0000158";"31096-1818";"Peramteva 10/10 tabl. 30x";0;"tabl.";1;"perindopril tosilaat";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"3245461";"00094";"1";"AADE";"0000158";"31096-1818";"Peramteva 10/10 tabl. 30x";0;"tabl.";2;"amlodipine";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2396109";"01586";"1";"DAABD";"0003608";"24349-828";"Serevent doseeraerosol susp. Evohaler 120dos. 25µg/1dos.";0;"doseeraerosol susp. Evohaler";1;"salmeterol";;;25.0000;"µg";"/";1.0000;"dos.";0.0000;;true;false
